COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	
tern	50.3	-62.7	7/23/81	206	2
tern	50.2	-61.8	7/23/81	206	2
tern	50.8	-59	7/24/81	207	2
tern	50.5	-59.6	7/24/81	207	2
tern	50.8	-59	7/24/81	207	2
tern	50.5	-59.5	7/24/81	207	2
tern	51.3	-57	7/27/81	210	2
tern	51.2	-56.8	7/29/81	212	2
tern	51	-56.9	7/29/81	212	2
tern	49.9	-57.8	7/29/81	212	2
tern	68.3	-83.3	7/29/81	212	2
tern	51.3	-57	7/30/81	213	2
tern	68.3	-83.3	7/30/81	213	2
tern	58.9	-136.1	7/30/81	213	2
tern	48.6	-54	8/1/81	214	2
tern	68.3	-83.3	8/1/81	214	2
tern	50.5	-59.6	8/1/81	214	2
tern	50.5	-59.5	8/1/81	214	2
tern	68.3	-83.3	8/2/81	215	2
tern	47.3	-52.8	8/3/81	216	2
tern	47.1	-53	8/3/81	216	2
tern	46.9	-52.9	8/3/81	216	2
tern	68.3	-83.3	8/3/81	216	2
tern	68.3	-83.3	8/4/81	217	2
tern	68.3	-83.3	8/5/81	218	2
tern	68.3	-83.3	8/6/81	219	2
tern	68.3	-83.3	8/7/81	220	2
tern	68.3	-83.3	8/9/81	222	2
tern	68.3	-83.3	8/13/81	226	2
tern	48.6	-54	8/16/81	229	2
tern	49.9	-57.8	8/19/81	232	2
tern	49.9	-57.8	8/19/81	232	2
tern	68.3	-83.3	8/20/81	233	2
tern	44.9	-67	8/21/81	234	2
tern	48.6	-54	8/23/81	236	2
tern	44.5	-67.1	8/23/81	236	2
tern	44.5	-67.1	8/23/81	236	2
tern	45	-67	8/24/81	237	2
tern	48.6	-54	9/2/81	246	2
tern	36.6	-121.9	9/10/81	254	2
tern	43.4	-124.2	9/19/81	263	2
tern	59.9	10.7	5/6/82	128	2
tern	61.2	-149.9	5/6/82	128	2
tern	61.2	-149.9	5/9/82	131	2
tern	61.2	-149.9	5/11/82	133	2
tern	61.2	-149.9	5/12/82	134	2
tern	61.2	-149.9	5/13/82	135	2
tern	61.2	-149.9	5/15/82	137	2
tern	58.5	-135.9	5/15/82	137	2
tern	31.4	-80.2	5/16/82	138	2
tern	31.4	-80.2	5/16/82	138	2
tern	32.3	-111.1	5/18/82	140	2
tern	59.9	11.1	5/21/82	143	2
tern	60.6	4.8	5/21/82	143	2
tern	60.6	4.8	5/22/82	144	2
tern	61.2	-149.9	5/22/82	144	2
tern	48.5	-58.4	5/23/82	145	2
tern	60.6	4.8	5/23/82	145	2
tern	61.2	-149.9	5/23/82	145	2
tern	48.6	-54	5/25/82	147	2
tern	43.8	-69.3	5/29/82	151	2
tern	48.7	-54	5/30/82	152	2
tern	60.1	-149.4	5/30/82	152	2
tern	42	-70.7	5/30/82	152	2
tern	58.7	-93.4	5/31/82	153	2
tern	43.8	-69.3	5/31/82	153	2
tern	41.6	-70	6/5/82	157	2
tern	61.5	-144.9	6/8/82	160	2
tern	61.5	-144.9	6/9/82	161	2
tern	48.5	-58.4	6/11/82	163	2
tern	38.2	-74.3	6/12/82	164	2
tern	38.2	-74.4	6/12/82	164	2
tern	38.2	-74.4	6/12/82	164	2
tern	38.2	-74.3	6/12/82	164	2
tern	62.4	-78.1	6/14/82	166	2
tern	62.4	-78.1	6/15/82	167	2
tern	68.3	-83.3	6/17/82	169	2
tern	62.4	-78.1	6/21/82	173	2
tern	68.3	-83.3	6/22/82	174	2
tern	62.4	-78.1	6/22/82	174	2
tern	68.3	-83.3	6/23/82	175	2
tern	62.4	-78.1	6/23/82	175	2
tern	68.3	-83.3	6/24/82	176	2
tern	68.3	-83.3	6/25/82	177	2
tern	68.3	-83.3	6/26/82	178	2
tern	68.3	-83.3	6/27/82	179	2
tern	58.4	-134.6	6/27/82	179	2
tern	68.3	-83.3	6/28/82	180	2
tern	68.3	-83.3	6/29/82	181	2
tern	68.3	-83.3	6/30/82	182	2
tern	68.3	-83.3	7/1/82	184	2
tern	68.3	-83.3	7/2/82	185	2
tern	61.2	-149.9	7/2/82	185	2
tern	68.3	-83.3	7/3/82	186	2
tern	61.2	-149.9	7/3/82	186	2
tern	43.7	-69.8	7/3/82	186	2
tern	68.3	-83.3	7/4/82	187	2
tern	61.2	-149.9	7/4/82	187	2
tern	68.3	-83.3	7/5/82	188	2
tern	63.7	-149	7/5/82	188	2
tern	43.8	-69.5	7/5/82	188	2
tern	68.3	-83.3	7/6/82	189	2
tern	63.7	-149	7/6/82	189	2
tern	68.3	-83.3	7/7/82	190	2
tern	68.3	-83.3	7/8/82	191	2
tern	63.7	-149	7/8/82	191	2
tern	68.3	-83.3	7/9/82	192	2
tern	48.5	-58.4	7/10/82	193	2
tern	68.3	-83.3	7/17/82	200	2
tern	68.3	-83.3	7/18/82	201	2
tern	49.3	-53.7	7/19/82	202	2
tern	58.8	-93.6	7/21/82	204	2
tern	68.3	-83.3	7/23/82	206	2
tern	62.4	-78.1	7/23/82	206	2
tern	67.1	-154.3	7/24/82	207	2
tern	58.9	5.6	7/25/82	208	2
tern	48.6	-53.5	7/26/82	209	2
tern	58.8	-94.2	7/27/82	210	2
tern	49.3	-53.6	7/29/82	212	2
tern	49.3	-53.5	7/29/82	212	2
tern	49.8	-56.7	7/31/82	214	2
tern	50.5	-56.1	7/31/82	214	2
tern	51.4	-56.5	8/1/82	214	2
tern	49.9	-57.8	8/2/82	215	2
tern	48.7	-58.8	8/3/82	216	2
tern	47.3	-59.5	8/5/82	218	2
tern	46.4	-58.7	8/6/82	219	2
tern	63.7	-148.9	8/16/82	229	2
tern	61.9	-65	8/17/82	230	2
tern	44	-68.1	8/17/82	230	2
tern	48.7	-54	8/18/82	231	2
tern	61.9	-65	8/19/82	232	2
tern	61.9	-65	8/20/82	233	2
tern	58.3	-136	8/20/82	233	2
tern	44.9	-66.9	8/21/82	234	2
tern	44.9	-66.9	8/22/82	235	2
tern	61.9	-65	8/22/82	235	2
tern	44.9	-66.9	8/23/82	236	2
tern	44.8	-67	8/23/82	236	2
tern	44.9	-67	8/25/82	238	2
tern	48.5	-58.4	8/25/82	238	2
tern	44.7	-66.8	8/27/82	240	2
tern	61.9	-65	8/28/82	241	2
tern	46.9	-124.5	8/28/82	241	2
tern	44.7	-66.8	8/30/82	243	2
tern	61.9	-65	8/30/82	243	2
tern	48.7	-54	9/5/82	249	2
tern	48.6	-54	9/8/82	252	2
tern	44.1	-121.4	9/12/82	256	2
tern	46.9	-124.5	9/12/82	256	2
tern	32.9	-118.3	9/14/82	258	2
tern	32.7	-117.6	9/14/82	258	2
tern	36.7	-122.1	9/22/82	266	2
tern	36.7	-122.1	9/22/82	266	2
tern	31.4	-80.2	4/21/83	112	2
tern	61.6	-165.9	5/14/83	136	2
tern	61.5	-144.9	5/16/83	138	2
tern	38.1	-73.9	5/21/83	143	2
tern	43.8	-69.3	5/21/83	143	2
tern	46.8	-71.2	5/28/83	150	2
tern	54.2	-0.3	5/28/83	150	2
tern	61.6	-165.9	5/28/83	150	2
tern	43.8	-69.3	5/28/83	150	2
tern	57.6	-6.8	5/29/83	151	2
tern	47.6	-52.9	5/30/83	152	2
tern	57.4	-7.4	5/30/83	152	2
tern	43.8	-69.3	5/30/83	152	2
tern	61.6	-165.9	6/1/83	153	2
tern	56.3	-120.9	6/3/83	155	2
tern	42	-70.7	6/6/83	158	2
tern	58	-3.9	6/10/83	162	2
tern	47	-52.9	6/11/83	163	2
tern	47.3	-52.8	6/11/83	163	2
tern	58	-3.9	6/11/83	163	2
tern	44.5	-67.1	6/12/83	164	2
tern	58	-94	6/17/83	169	2
tern	68.3	-83.3	6/17/83	169	2
tern	58	-94	6/18/83	170	2
tern	47.3	-59.5	6/18/83	170	2
tern	47.1	-59.6	6/18/83	170	2
tern	68.3	-83.3	6/18/83	170	2
tern	56.1	-2.8	6/18/83	170	2
tern	60.8	-0.9	6/18/83	170	2
tern	58	-94	6/19/83	171	2
tern	48.5	-58.4	6/19/83	171	2
tern	58	-94	6/20/83	172	2
tern	68.3	-83.3	6/20/83	172	2
tern	58	-94	6/21/83	173	2
tern	68.3	-83.3	6/21/83	173	2
tern	58	-94	6/22/83	174	2
tern	68.3	-83.3	6/22/83	174	2
tern	68.3	-83.3	6/23/83	175	2
tern	68.3	-83.3	6/24/83	176	2
tern	67.6	-134.8	6/25/83	177	2
tern	68.3	-83.3	6/26/83	178	2
tern	68.3	-83.3	6/27/83	179	2
tern	56.8	-157.5	6/27/83	179	2
tern	68.3	-83.3	6/28/83	180	2
tern	60.7	-135.1	6/28/83	180	2
tern	68.3	-83.3	6/29/83	181	2
tern	68.3	-83.3	6/30/83	182	2
tern	68.3	-83.3	7/1/83	184	2
tern	59.2	26.5	7/1/83	184	2
tern	46.8	-54.2	7/2/83	185	2
tern	68.3	-83.3	7/2/83	185	2
tern	59.9	-149.7	7/2/83	185	2
tern	68.3	-83.3	7/3/83	186	2
tern	53.4	-4.5	7/3/83	186	2
tern	68.3	-83.3	7/4/83	187	2
tern	76.3	-89.1	7/6/83	189	2
tern	76.4	-89.5	7/7/83	190	2
tern	58.6	-94.1	7/8/83	191	2
tern	58.6	-94.1	7/9/83	192	2
tern	68.3	-83.3	7/9/83	192	2
tern	58.6	-94.1	7/10/83	193	2
tern	68.3	-83.3	7/10/83	193	2
tern	58.6	-94.1	7/11/83	194	2
tern	66.4	12.5	7/11/83	194	2
tern	68.3	-83.3	7/13/83	196	2
tern	68.3	-83.3	7/14/83	197	2
tern	57.7	-152.3	7/14/83	197	2
tern	68.3	-83.3	7/15/83	198	2
tern	68.3	-83.3	7/17/83	200	2
tern	76.2	-89.3	7/17/83	200	2
tern	68.3	-83.3	7/18/83	201	2
tern	76.4	-89.5	7/18/83	201	2
tern	76.3	-89.1	7/18/83	201	2
tern	68.3	-83.3	7/19/83	202	2
tern	68.1	-139.7	7/19/83	202	2
tern	68.3	-83.3	7/20/83	203	2
tern	69.6	-139.1	7/22/83	205	2
tern	51.4	-0.5	7/22/83	205	2
tern	68.3	-83.3	7/24/83	207	2
tern	68.2	-145.6	7/24/83	207	2
tern	69.3	-138.3	7/27/83	210	2
tern	69	-137.5	7/27/83	210	2
tern	68.3	-83.3	7/28/83	211	2
tern	67.5	-153.9	7/29/83	212	2
tern	36.8	-122	7/30/83	213	2
tern	67.5	-153.9	7/31/83	214	2
tern	47.4	-61.9	8/1/83	214	2
tern	74.4	-94.5	8/2/83	215	2
tern	47.4	-61.9	8/2/83	215	2
tern	54.6	8.4	8/2/83	215	2
tern	53	1.1	8/2/83	215	2
tern	74.4	-94.5	8/3/83	216	2
tern	53	1.1	8/3/83	216	2
tern	53	0.6	8/3/83	216	2
tern	51.3	-0.5	8/3/83	216	2
tern	75.4	-84.4	8/6/83	219	2
tern	47.3	-61.8	8/6/83	219	2
tern	75.4	-84.4	8/7/83	220	2
tern	53	1	8/7/83	220	2
tern	47.6	-61.1	8/11/83	224	2
tern	56.8	-157.9	8/11/83	224	2
tern	44.9	-67	8/12/83	225	2
tern	69.4	-133	8/13/83	226	2
tern	47.3	-61.9	8/13/83	226	2
tern	36.9	-122.2	8/13/83	226	2
tern	43.7	-69.8	8/18/83	231	2
tern	44.9	-66.9	8/19/83	232	2
tern	44.9	-66.9	8/21/83	234	2
tern	52.5	5.3	8/21/83	234	2
tern	36.6	-122.5	8/24/83	237	2
tern	44.7	-66.8	8/25/83	238	2
tern	44.7	-66.8	8/26/83	239	2
tern	50	-56.5	8/27/83	240	2
tern	49.8	-56.7	8/27/83	240	2
tern	52.6	5.4	8/27/83	240	2
tern	36.8	-122	8/27/83	240	2
tern	34.4	-76.1	8/27/83	240	2
tern	40.6	-124.8	8/29/83	242	2
tern	53	1.1	9/3/83	247	2
tern	48.9	-125.6	9/4/83	248	2
tern	44.1	-121.2	9/9/83	253	2
tern	45.6	-123.9	9/10/83	254	2
tern	31.4	-80.2	9/13/83	257	2
tern	36.8	-122	9/23/83	267	2
tern	35.4	-120.9	9/25/83	269	2
tern	36.8	-122	10/2/83	276	2
tern	50.9	1	10/10/83	284	2
tern	59.9	10.7	10/27/83	301	2
tern	49.7	0.2	5/6/84	128	2
tern	54.2	-0.3	5/10/84	132	2
tern	61.5	-144.9	5/11/84	133	2
tern	53	0.6	5/12/84	134	2
tern	61.5	-144.9	5/12/84	134	2
tern	61.2	-165.6	5/13/84	135	2
tern	61.2	-165.6	5/16/84	138	2
tern	61.2	-165.6	5/18/84	140	2
tern	61.2	-165.6	5/18/84	140	2
tern	47.3	-59.5	5/19/84	141	2
tern	47.1	-59.6	5/19/84	141	2
tern	47.1	-59.6	5/19/84	141	2
tern	47.8	-59.3	5/20/84	142	2
tern	47.8	-59.3	5/20/84	142	2
tern	48.5	-58.4	5/20/84	142	2
tern	51.9	-176.6	5/24/84	146	2
tern	31.4	-80.2	5/27/84	149	2
tern	31.1	-80.4	5/27/84	149	2
tern	63.8	-171.7	5/29/84	151	2
tern	54.1	-0.2	6/1/84	153	2
tern	60.1	-149.4	6/1/84	153	2
tern	47.1	-53	6/2/84	154	2
tern	46.9	-52.9	6/2/84	154	2
tern	57.6	-6.8	6/2/84	154	2
tern	43.7	-69.8	6/2/84	154	2
tern	63.8	-171.7	6/4/84	156	2
tern	64.6	-165.3	6/5/84	157	2
tern	43.8	-69.8	6/7/84	159	2
tern	43.8	-69.8	6/7/84	159	2
tern	60.6	-1	6/9/84	161	2
tern	61.2	-165.6	6/10/84	162	2
tern	68.3	-83.3	6/19/84	171	2
tern	68.3	-83.3	6/20/84	172	2
tern	68.3	-83.3	6/22/84	174	2
tern	68.3	-83.3	6/23/84	175	2
tern	68.3	-83.3	6/25/84	177	2
tern	68.3	-83.3	6/26/84	178	2
tern	57.1	-5.6	6/26/84	178	2
tern	68.3	-83.3	6/27/84	179	2
tern	68.3	-83.3	6/28/84	180	2
tern	43.8	-69.5	6/28/84	180	2
tern	68.3	-83.3	6/29/84	181	2
tern	53	0.6	6/29/84	181	2
tern	68.3	-83.3	6/30/84	182	2
tern	68.3	-83.3	7/1/84	184	2
tern	53.4	-4.5	7/1/84	184	2
tern	68.3	-83.3	7/2/84	185	2
tern	68.3	-83.3	7/6/84	189	2
tern	68.3	-83.3	7/7/84	190	2
tern	53.4	-3.3	7/8/84	191	2
tern	68.3	-83.3	7/9/84	192	2
tern	68.3	-83.3	7/11/84	194	2
tern	68.3	-83.3	7/13/84	196	2
tern	68.3	-83.3	7/14/84	197	2
tern	43.7	-68	7/17/84	200	2
tern	43.8	-69.3	7/19/84	202	2
tern	68.3	-83.3	7/20/84	203	2
tern	68.3	-83.3	7/21/84	204	2
tern	68.3	-83.3	7/22/84	205	2
tern	46.9	-124.5	7/23/84	206	2
tern	46.9	-124.5	7/23/84	206	2
tern	49.7	0.2	7/26/84	209	2
tern	58.8	-94.2	7/31/84	214	2
tern	49.3	-53.5	7/31/84	214	2
tern	44	-68.8	8/9/84	222	2
tern	44.5	-67.1	8/13/84	226	2
tern	46.9	-124.5	8/15/84	228	2
tern	44.9	-66.9	8/16/84	229	2
tern	44.9	-66.9	8/17/84	230	2
tern	44.9	-67	8/20/84	233	2
tern	44.5	-66.7	8/21/84	234	2
tern	49.3	-53.7	8/24/84	237	2
tern	49.3	-53.5	8/24/84	237	2
tern	44.6	-67.4	8/24/84	237	2
tern	48.7	-125.3	9/2/84	246	2
tern	47.8	-59.3	9/2/84	246	2
tern	41.6	-70	9/2/84	246	2
tern	32.8	-117.9	9/8/84	252	2
tern	43.8	-69.3	9/14/84	258	2
tern	36.7	-122.1	9/16/84	260	2
tern	35.4	-120.9	9/22/84	266	2
tern	46.9	-124.5	9/23/84	267	2
tern	36.7	-122.1	10/7/84	281	2
tern	-39.9	-73.4	2/22/85	52	2
tern	32.7	-79.5	4/21/85	112	2
tern	59.7	-151.2	5/10/85	132	2
tern	42.8	-70.9	5/10/85	132	2
tern	59.9	10.7	5/12/85	134	2
tern	59.9	10.7	5/13/85	135	2
tern	64.8	25.3	5/17/85	139	2
tern	59.9	10.7	5/25/85	147	2
tern	42	-70.7	5/26/85	148	2
tern	59.9	10.7	5/29/85	151	2
tern	48	-122.2	5/29/85	151	2
tern	54.2	-0.3	5/31/85	153	2
tern	63.8	-171.7	5/31/85	153	2
tern	63.8	-171.7	6/3/85	155	2
tern	64.6	-165.3	6/4/85	156	2
tern	65	25.4	6/5/85	157	2
tern	64.6	-165.3	6/5/85	157	2
tern	66.3	-145.8	6/5/85	157	2
tern	44.5	-67.1	6/5/85	157	2
tern	66.3	-145.8	6/6/85	158	2
tern	44.7	-67.3	6/6/85	158	2
tern	61.2	-149.9	6/7/85	159	2
tern	66.3	-145.8	6/7/85	159	2
tern	65	24.8	6/8/85	160	2
tern	66.3	-145.8	6/8/85	160	2
tern	66.3	-145.8	6/9/85	161	2
tern	43.7	-69.8	6/9/85	161	2
tern	66.3	-145.8	6/10/85	162	2
tern	66.3	-145.8	6/11/85	163	2
tern	66.3	-145.8	6/12/85	164	2
tern	66.3	-145.8	6/13/85	165	2
tern	41.3	-70.1	6/13/85	165	2
tern	68.3	-83.3	6/14/85	166	2
tern	66.3	-145.8	6/14/85	166	2
tern	66.3	-145.8	6/15/85	167	2
tern	66.3	-145.8	6/16/85	168	2
tern	66.3	-145.8	6/18/85	170	2
tern	44.7	-68.4	6/20/85	172	2
tern	44.7	-68.4	6/20/85	172	2
tern	68.3	-83.3	6/21/85	173	2
tern	57.2	-7.4	6/21/85	173	2
tern	66.3	-145.8	6/21/85	173	2
tern	66.3	-145.8	6/22/85	174	2
tern	68.3	-83.3	6/23/85	175	2
tern	66.3	-145.8	6/23/85	175	2
tern	38	-123.5	6/23/85	175	2
tern	38	-123.5	6/23/85	175	2
tern	38.2	-123.5	6/23/85	175	2
tern	68.3	-83.3	6/24/85	176	2
tern	66.3	-145.8	6/24/85	176	2
tern	68.3	-83.3	6/25/85	177	2
tern	66.3	-145.8	6/25/85	177	2
tern	68.3	-83.3	6/26/85	178	2
tern	66.3	-145.8	6/26/85	178	2
tern	66.3	-145.8	6/29/85	181	2
tern	66.3	-145.8	6/30/85	182	2
tern	66.3	-145.8	7/1/85	184	2
tern	66.3	-145.8	7/2/85	185	2
tern	66.3	-145.8	7/3/85	186	2
tern	66.3	-145.8	7/4/85	187	2
tern	66.3	-145.8	7/5/85	188	2
tern	43.7	-69.8	7/5/85	188	2
tern	66.3	-145.8	7/6/85	189	2
tern	66.3	-145.8	7/7/85	190	2
tern	36.6	-122.5	7/7/85	190	2
tern	56.9	-158	7/8/85	191	2
tern	66.3	-145.8	7/8/85	191	2
tern	56.8	-157.7	7/10/85	193	2
tern	66.3	-145.8	7/10/85	193	2
tern	56.8	-157.5	7/11/85	194	2
tern	66.3	-145.8	7/11/85	194	2
tern	66.3	-145.8	7/12/85	195	2
tern	66.3	-145.8	7/13/85	196	2
tern	60.6	-1	7/14/85	197	2
tern	66.3	-145.8	7/14/85	197	2
tern	43.4	-70.3	7/15/85	198	2
tern	43.8	-68.9	7/19/85	202	2
tern	66.3	-145.8	7/20/85	203	2
tern	53	1.1	7/21/85	204	2
tern	66.3	-145.8	7/21/85	204	2
tern	66.3	-145.8	7/23/85	206	2
tern	66.3	-145.8	7/25/85	208	2
tern	66.3	-145.8	7/26/85	209	2
tern	66.3	-145.8	7/27/85	210	2
tern	60.6	-1.3	7/28/85	211	2
tern	66.3	-145.8	7/28/85	211	2
tern	66.3	-145.8	7/29/85	212	2
tern	57.6	-6.8	7/30/85	213	2
tern	66.3	-145.8	7/30/85	213	2
tern	66.3	-145.8	7/31/85	214	2
tern	66.3	-145.8	8/1/85	214	2
tern	45.6	-62.4	8/2/85	215	2
tern	66.3	-145.8	8/3/85	216	2
tern	66.3	-145.8	8/4/85	217	2
tern	53.1	0.3	8/5/85	218	2
tern	46.7	-53.4	8/6/85	219	2
tern	47.1	-53	8/6/85	219	2
tern	46.9	-52.9	8/6/85	219	2
tern	66.3	-145.8	8/6/85	219	2
tern	66.3	-145.8	8/14/85	227	2
tern	44.9	-66.9	8/15/85	228	2
tern	44.8	-67	8/15/85	228	2
tern	58.8	-94.2	8/19/85	232	2
tern	47.7	-53.2	8/19/85	232	2
tern	47.6	-53.3	8/19/85	232	2
tern	42.1	-70	8/20/85	233	2
tern	35.2	-75.5	8/21/85	234	2
tern	49.7	0.2	8/23/85	236	2
tern	44	-68.1	8/29/85	242	2
tern	32.7	-117.5	9/7/85	251	2
tern	37	-123.2	9/7/85	251	2
tern	37	-123.2	9/7/85	251	2
tern	36.8	-122	9/15/85	259	2
tern	53.6	0.1	9/21/85	265	2
tern	46.9	-52.9	9/22/85	266	2
tern	35.4	-120.9	9/28/85	272	2
tern	36.7	-122.1	10/5/85	279	2
tern	44	-124.1	11/5/85	310	2
tern	43.2	3.1	4/29/86	120	2
tern	43.6	3.9	4/30/86	121	2
tern	43.5	4.4	5/1/86	123	2
tern	37	-122	5/15/86	137	2
tern	61.2	-165.6	5/16/86	138	2
tern	53	1.1	5/18/86	140	2
tern	58	-3.9	5/18/86	140	2
tern	52.8	173.2	5/19/86	141	2
tern	56.2	16.4	5/20/86	142	2
tern	56.2	16.4	5/20/86	142	2
tern	61.2	-165.6	5/20/86	142	2
tern	56.2	16.4	5/21/86	143	2
tern	56.2	16.4	5/21/86	143	2
tern	43.7	-69.8	5/25/86	147	2
tern	53	1	5/26/86	148	2
tern	52.2	1.6	5/31/86	153	2
tern	43.8	-69.8	6/4/86	156	2
tern	38	-123.5	6/7/86	159	2
tern	38	-123.5	6/7/86	159	2
tern	59.3	-107.3	6/9/86	161	2
tern	38	-123.5	6/13/86	165	2
tern	68.3	-83.3	6/23/86	175	2
tern	59.5	-1.6	6/24/86	176	2
tern	68.3	-83.3	6/25/86	177	2
tern	60.9	-94.2	6/26/86	178	2
tern	68.3	-83.3	6/26/86	178	2
tern	68.3	-83.3	6/27/86	179	2
tern	46.4	-60.4	6/28/86	180	2
tern	60.4	-104.1	6/28/86	180	2
tern	60.4	5.3	6/29/86	181	2
tern	60.4	5.3	6/29/86	181	2
tern	60.4	-104.1	6/30/86	182	2
tern	60.7	-104.2	7/1/86	184	2
tern	60.8	-103.8	7/2/86	185	2
tern	61	-103.7	7/3/86	186	2
tern	57	-135.7	7/3/86	186	2
tern	61.2	-103.7	7/4/86	187	2
tern	58.4	-134.5	7/4/86	187	2
tern	61.2	-103.7	7/5/86	188	2
tern	61.5	-103.3	7/7/86	190	2
tern	61.5	-103.3	7/8/86	191	2
tern	62.1	-102.9	7/9/86	192	2
tern	62.3	-102.6	7/10/86	193	2
tern	61.1	-149.3	7/10/86	193	2
tern	44.5	-67.1	7/10/86	193	2
tern	62.2	-102	7/12/86	195	2
tern	62.3	-101.4	7/14/86	197	2
tern	62.4	-101.2	7/15/86	198	2
tern	57.2	-170.3	7/15/86	198	2
tern	57.2	-170.3	7/15/86	198	2
tern	44	-68.1	7/15/86	198	2
tern	62.3	-100.6	7/16/86	199	2
tern	62.2	-99.8	7/17/86	200	2
tern	62.2	-98.4	7/21/86	204	2
tern	44.5	-67.6	7/23/86	206	2
tern	62.9	-97.7	7/24/86	207	2
tern	41.6	-70	7/24/86	207	2
tern	63.1	-97.6	7/25/86	208	2
tern	63.4	-97.4	7/26/86	209	2
tern	46.9	-124.5	7/26/86	209	2
tern	63.6	-97.1	7/27/86	210	2
tern	45	-66.9	7/28/86	211	2
tern	46.2	-63.1	7/28/86	211	2
tern	63.6	-96.7	7/29/86	212	2
tern	44.5	-67.1	7/29/86	212	2
tern	63.6	-96.1	7/30/86	213	2
tern	57.1	8.6	7/30/86	213	2
tern	63.6	-95.9	7/31/86	214	2
tern	44	-68.1	7/31/86	214	2
tern	44.9	-66.9	8/1/86	214	2
tern	63.8	-95.6	8/2/86	215	2
tern	51.2	-56.8	8/3/86	216	2
tern	51.4	-56.7	8/3/86	216	2
tern	51.4	-56.5	8/3/86	216	2
tern	50	-57.7	8/3/86	216	2
tern	49.9	-57.8	8/3/86	216	2
tern	51	-57	8/3/86	216	2
tern	64	-95.6	8/3/86	216	2
tern	51.5	-55.8	8/4/86	217	2
tern	51.6	-55.5	8/4/86	217	2
tern	64	-95.6	8/4/86	217	2
tern	51.4	-56.7	8/5/86	218	2
tern	51.4	-56.5	8/5/86	218	2
tern	51.5	-57	8/5/86	218	2
tern	51.6	-56.7	8/6/86	219	2
tern	51.4	-57.1	8/7/86	220	2
tern	51.5	-56.9	8/7/86	220	2
tern	51.6	-56.7	8/7/86	220	2
tern	50.8	-0.8	8/7/86	220	2
tern	51.4	-56.5	8/8/86	221	2
tern	51.4	-57.2	8/8/86	221	2
tern	51.4	-57.2	8/8/86	221	2
tern	51.4	-56.5	8/9/86	222	2
tern	51.4	-56.5	8/9/86	222	2
tern	49.9	-57.8	8/9/86	222	2
tern	51.4	-56.6	8/9/86	222	2
tern	49.7	-58	8/9/86	222	2
tern	49.9	-57.8	8/10/86	223	2
tern	48.5	-58.4	8/11/86	224	2
tern	45	-66.9	8/13/86	226	2
tern	47.3	-59.5	8/13/86	226	2
tern	47.3	-59.5	8/13/86	226	2
tern	44.9	-66.9	8/14/86	227	2
tern	48.5	-58.4	8/14/86	227	2
tern	44.8	-67	8/15/86	228	2
tern	43.7	-69.8	8/16/86	229	2
tern	46.9	-52.9	8/17/86	230	2
tern	46.7	-53.4	8/17/86	230	2
tern	36.7	-122.1	8/17/86	230	2
tern	41.7	-69.9	8/18/86	231	2
tern	64.1	-21.9	8/19/86	232	2
tern	64.1	-21.9	8/20/86	233	2
tern	63.5	-20.2	8/20/86	233	2
tern	43.7	-69.8	8/20/86	233	2
tern	63.5	-20.2	8/21/86	234	2
tern	43.7	-69.8	8/23/86	236	2
tern	53	1	8/25/86	238	2
tern	50.2	-5.5	8/26/86	239	2
tern	35.4	-121.2	8/29/86	242	2
tern	51.6	-55.5	8/31/86	244	2
tern	51.4	-56.5	8/31/86	244	2
tern	36.7	-122.1	9/1/86	245	2
tern	36.8	-122	9/1/86	245	2
tern	34.9	-75.3	9/1/86	245	2
tern	36.7	-122.1	9/4/86	248	2
tern	49.7	0.2	9/18/86	262	2
tern	36.7	-122.1	9/18/86	262	2
tern	36.8	-122	9/18/86	262	2
tern	35.4	-121.2	9/28/86	272	2
tern	35.4	-121.3	9/28/86	272	2
tern	53	1	10/19/86	293	2
tern	53.3	-1.3	4/8/87	99	2
tern	53	1.1	4/24/87	115	2
tern	58.3	-134.6	4/30/87	121	2
tern	58.3	-134.6	5/2/87	124	2
tern	53.3	-1.3	5/3/87	125	2
tern	33.6	-118.7	5/10/87	132	2
tern	46.9	-124.5	5/10/87	132	2
tern	37	-122.2	5/18/87	140	2
tern	37	-122.2	5/21/87	143	2
tern	43.7	-69.8	5/23/87	145	2
tern	52.3	-0.2	5/25/87	147	2
tern	53.3	-1.3	5/29/87	151	2
tern	42	-70.7	5/29/87	151	2
tern	43.8	-69.3	5/30/87	152	2
tern	43.8	-69.3	5/30/87	152	2
tern	52.9	173	6/4/87	156	2
tern	55.7	-97.9	6/5/87	157	2
tern	70.7	-152.8	6/8/87	160	2
tern	54.2	-0.3	6/14/87	166	2
tern	46.9	-124.1	6/15/87	167	2
tern	68.2	-123.5	6/26/87	178	2
tern	68.3	-83.3	6/26/87	178	2
tern	61.3	12.3	6/26/87	178	2
tern	68.3	-83.3	6/27/87	179	2
tern	57.3	-2	6/27/87	179	2
tern	68.3	-83.3	6/28/87	180	2
tern	68.3	-83.3	6/29/87	181	2
tern	68.3	-83.3	6/30/87	182	2
tern	68.3	-83.3	7/1/87	184	2
tern	68.3	-83.3	7/2/87	185	2
tern	68.3	-83.3	7/3/87	186	2
tern	69.5	30	7/6/87	189	2
tern	69.7	30.1	7/6/87	189	2
tern	69.7	30.4	7/7/87	190	2
