COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	1=Atlantic // 2=Horned // 3=Tufted
puffin	54.2	-0.3	4/24/09	115	1
puffin	45.9	-124	4/24/09	115	3
puffin	53	-9.4	4/25/09	116	1
puffin	42.1	-124.3	4/25/09	116	3
puffin	51.8	-10.5	4/29/09	120	1
puffin	42.1	-124.3	5/1/09	123	3
puffin	59.6	-151.6	5/2/09	124	3
puffin	43.9	-125.4	5/8/09	130	3
puffin	43.9	-125.4	5/8/09	130	3
puffin	43.9	-125.4	5/8/09	130	3
puffin	43.9	-125.4	5/8/09	130	3
puffin	47.3	-52.8	5/9/09	131	1
puffin	57.2	-170.4	5/9/09	131	3
puffin	57.2	-170.3	5/9/09	131	3
puffin	59.6	-151.3	5/9/09	131	3
puffin	59.6	-151.5	5/9/09	131	3
puffin	59.6	-151.6	5/9/09	131	3
puffin	57.2	-170.3	5/10/09	132	3
puffin	57.2	-170.3	5/10/09	132	3
puffin	59.6	-151.3	5/10/09	132	3
puffin	45.5	-124	5/10/09	132	3
puffin	45.5	-124	5/10/09	132	3
puffin	57.2	-170.3	5/11/09	133	3
puffin	57.2	-170.3	5/11/09	133	3
puffin	58.2	-136.5	5/12/09	134	2
puffin	58.3	-136.2	5/12/09	134	3
puffin	58.3	-135.8	5/12/09	134	3
puffin	58.2	-136.5	5/12/09	134	3
puffin	58.7	-136.5	5/12/09	134	3
puffin	57.2	-170.3	5/13/09	135	3
puffin	57.2	-170.3	5/14/09	136	3
puffin	57.2	-170.3	5/14/09	136	3
puffin	58.7	-136.2	5/14/09	136	3
puffin	57.2	-170.3	5/15/09	137	3
puffin	57.2	-170.3	5/15/09	137	3
puffin	57.2	-170.3	5/16/09	138	2
puffin	57.2	-170.3	5/16/09	138	2
puffin	34.2	-120.1	5/16/09	138	2
puffin	34.2	-120.6	5/16/09	138	2
puffin	34.2	-120.6	5/16/09	138	2
puffin	34.2	-120.6	5/16/09	138	2
puffin	34.2	-120.6	5/16/09	138	2
puffin	57.2	-170.3	5/16/09	138	3
puffin	57.2	-170.3	5/16/09	138	3
puffin	44.7	-124.1	5/16/09	138	3
puffin	57.2	-170.3	5/17/09	139	3
puffin	57.2	-170.3	5/17/09	139	3
puffin	57.2	-170.3	5/18/09	140	3
puffin	57.2	-170.3	5/18/09	140	3
puffin	57.2	-170.3	5/19/09	141	2
puffin	57.2	-170.3	5/19/09	141	2
puffin	57.2	-170.3	5/19/09	141	3
puffin	57.2	-170.3	5/19/09	141	3
puffin	45.9	-124	5/19/09	141	3
puffin	44.5	-66.8	5/20/09	142	1
puffin	44.8	-66.8	5/20/09	142	1
puffin	48.9	-3.5	5/20/09	142	1
puffin	43.9	-69.4	5/20/09	142	1
puffin	57.1	-170.3	5/20/09	142	2
puffin	57.2	-170.3	5/20/09	142	2
puffin	57.2	-170.3	5/20/09	142	3
puffin	57.2	-170.3	5/20/09	142	3
puffin	44.7	-66.8	5/21/09	143	1
puffin	44.7	-66.8	5/21/09	143	1
puffin	54.2	-0.3	5/21/09	143	1
puffin	57.2	-170.3	5/21/09	143	2
puffin	57.2	-170.3	5/21/09	143	2
puffin	57.2	-170.3	5/21/09	143	3
puffin	57.2	-170.3	5/21/09	143	3
puffin	54.2	-167.1	5/21/09	143	3
puffin	48.5	-123.1	5/21/09	143	3
puffin	57.2	-170.3	5/22/09	144	2
puffin	57.2	-170.3	5/22/09	144	2
puffin	57.2	-170.3	5/22/09	144	3
puffin	57.2	-170.3	5/22/09	144	3
puffin	41.8	-124.2	5/22/09	144	3
puffin	45.9	-124	5/22/09	144	3
puffin	57.2	-170.3	5/23/09	145	2
puffin	57.2	-170.3	5/23/09	145	2
puffin	57.2	-170.3	5/23/09	145	3
puffin	57.2	-170.3	5/23/09	145	3
puffin	52.5	-169.6	5/23/09	145	3
puffin	59.6	-151.5	5/23/09	145	3
puffin	45.9	-124	5/23/09	145	3
puffin	57.2	-170.3	5/24/09	146	2
puffin	57.2	-170.3	5/24/09	146	2
puffin	63.8	-171.7	5/24/09	146	2
puffin	63.8	-171.7	5/24/09	146	2
puffin	57.2	-170.3	5/24/09	146	3
puffin	57.2	-170.3	5/24/09	146	3
puffin	63.8	-171.7	5/24/09	146	3
puffin	63.8	-171.7	5/24/09	146	3
puffin	45.3	-124	5/24/09	146	3
puffin	44.5	-66.8	5/25/09	147	1
puffin	44.8	-66.8	5/25/09	147	1
puffin	44.5	-67.1	5/25/09	147	1
puffin	44.5	-67.1	5/25/09	147	1
puffin	57.2	-170.3	5/25/09	147	2
puffin	57.2	-170.3	5/25/09	147	3
puffin	45.9	-124	5/25/09	147	3
puffin	54.2	-0.3	5/26/09	148	1
puffin	57.2	-170.3	5/26/09	148	2
puffin	57.2	-170.3	5/26/09	148	2
puffin	54.2	-165.1	5/26/09	148	3
puffin	57.2	-170.3	5/26/09	148	3
puffin	57.2	-170.3	5/26/09	148	3
puffin	58.2	-136.5	5/26/09	148	3
puffin	45.9	-124	5/26/09	148	3
puffin	45.9	-124	5/26/09	148	3
puffin	54.2	-0.3	5/27/09	149	1
puffin	57.2	-170.3	5/27/09	149	2
puffin	54.1	-164.2	5/27/09	149	3
puffin	57.2	-170.3	5/27/09	149	3
puffin	54.2	-0.3	5/28/09	150	1
puffin	60.8	-0.9	5/28/09	150	1
puffin	57.2	-170.3	5/28/09	150	2
puffin	57.2	-170.3	5/28/09	150	2
puffin	59.7	-149.6	5/28/09	150	2
puffin	54.7	-163.3	5/28/09	150	3
puffin	59.7	-149.6	5/28/09	150	3
puffin	43.9	-68.8	5/29/09	151	1
puffin	44.6	-67.1	5/29/09	151	1
puffin	57.2	-170.3	5/29/09	151	2
puffin	57.2	-170.3	5/29/09	151	2
puffin	60.1	-149.4	5/29/09	151	2
puffin	63.8	-171.7	5/29/09	151	2
puffin	63.8	-171.7	5/29/09	151	2
puffin	54.2	-163	5/29/09	151	3
puffin	57.2	-170.3	5/29/09	151	3
puffin	57.2	-170.3	5/29/09	151	3
puffin	60.1	-149.4	5/29/09	151	3
puffin	63.8	-171.7	5/29/09	151	3
puffin	63.8	-171.7	5/29/09	151	3
puffin	63.8	-171.7	5/29/09	151	3
puffin	45.3	-124	5/29/09	151	3
puffin	62.4	5.6	5/30/09	152	1
puffin	57.2	-170.3	5/30/09	152	2
puffin	57.2	-170.3	5/30/09	152	2
puffin	63.8	-171.7	5/30/09	152	2
puffin	63.8	-171.7	5/30/09	152	2
puffin	63.8	-171.7	5/30/09	152	2
puffin	63.8	-171.7	5/30/09	152	2
puffin	57.2	-170.3	5/30/09	152	3
puffin	57.2	-170.3	5/30/09	152	3
puffin	63.8	-171.7	5/30/09	152	3
puffin	63.8	-171.7	5/30/09	152	3
puffin	63.8	-171.7	5/30/09	152	3
puffin	64.5	-165.4	5/30/09	152	3
puffin	44.3	-124.1	5/30/09	152	3
puffin	57.2	-170.3	5/31/09	153	2
puffin	57.2	-170.3	5/31/09	153	2
puffin	63.8	-171.7	5/31/09	153	2
puffin	63.8	-171.7	5/31/09	153	2
puffin	63.8	-171.7	5/31/09	153	2
puffin	63.8	-171.7	5/31/09	153	2
puffin	57.2	-170.3	5/31/09	153	3
puffin	57.2	-170.3	5/31/09	153	3
puffin	63.8	-171.7	5/31/09	153	3
puffin	63.8	-171.7	5/31/09	153	3
puffin	63.8	-171.7	5/31/09	153	3
puffin	63.8	-171.7	5/31/09	153	3
puffin	63.8	-171.7	5/31/09	153	3
puffin	36.9	-122.2	5/31/09	153	3
puffin	36.9	-122.2	5/31/09	153	3
puffin	36.9	-122.2	5/31/09	153	3
puffin	36.9	-122.2	5/31/09	153	3
puffin	36.9	-122.2	5/31/09	153	3
puffin	36.9	-122.2	5/31/09	153	3
puffin	36.9	-122.2	5/31/09	153	3
puffin	36.9	-122.2	5/31/09	153	3
puffin	58.4	-5.2	6/1/09	153	1
puffin	57.2	-170.3	6/1/09	153	2
puffin	63.8	-171.7	6/1/09	153	2
puffin	63.8	-171.7	6/1/09	153	2
puffin	63.8	-171.7	6/1/09	153	2
puffin	63.8	-171.7	6/1/09	153	2
puffin	57.2	-170.3	6/1/09	153	3
puffin	63.8	-171.7	6/1/09	153	3
puffin	63.8	-171.7	6/1/09	153	3
puffin	57.6	-6.4	6/2/09	154	1
puffin	63.8	-171.7	6/2/09	154	2
puffin	63.8	-171.7	6/2/09	154	2
puffin	63.8	-171.7	6/2/09	154	2
puffin	63.8	-171.7	6/2/09	154	2
puffin	54.2	-162.1	6/2/09	154	3
puffin	57.2	-170.3	6/2/09	154	3
puffin	63.8	-171.7	6/2/09	154	3
puffin	63.8	-171.7	6/2/09	154	3
puffin	63.8	-171.7	6/2/09	154	3
puffin	63.8	-171.7	6/2/09	154	3
puffin	57.2	-170.3	6/3/09	155	2
puffin	57.2	-170.3	6/3/09	155	2
puffin	59.8	-149.5	6/3/09	155	2
puffin	63.8	-171.7	6/3/09	155	2
puffin	54.3	-161.8	6/3/09	155	3
puffin	57.2	-170.3	6/3/09	155	3
puffin	57.2	-170.3	6/3/09	155	3
puffin	59.8	-149.5	6/3/09	155	3
puffin	63.8	-171.7	6/3/09	155	3
puffin	54.8	-159.8	6/4/09	156	2
puffin	57.2	-170.3	6/4/09	156	2
puffin	57.2	-170.3	6/4/09	156	2
puffin	60.1	-149.4	6/4/09	156	2
puffin	63.8	-171.7	6/4/09	156	2
puffin	60.1	-149.4	6/4/09	156	3
puffin	63.8	-171.7	6/4/09	156	3
puffin	65.5	-24.5	6/5/09	157	1
puffin	43.8	-68.9	6/5/09	157	1
puffin	43.9	-69.4	6/5/09	157	1
puffin	43.8	-68.9	6/5/09	157	1
puffin	43.8	-68.8	6/5/09	157	1
puffin	43.8	-68.9	6/5/09	157	1
puffin	43.9	-69.4	6/5/09	157	1
puffin	43.8	-68.9	6/5/09	157	1
puffin	43.9	-69.1	6/5/09	157	1
puffin	54.8	-160	6/5/09	157	2
puffin	57.2	-170.3	6/5/09	157	2
puffin	52.7	174.1	6/5/09	157	2
puffin	54.8	-160	6/5/09	157	3
puffin	57.2	-170.3	6/5/09	157	3
puffin	58.2	-136.7	6/5/09	157	3
puffin	58.2	-136.7	6/5/09	157	3
puffin	45.9	-124	6/5/09	157	3
puffin	45.9	-124	6/5/09	157	3
puffin	45.9	-124	6/5/09	157	3
puffin	45.9	-124	6/5/09	157	3
puffin	57.6	-7.2	6/6/09	158	1
puffin	44	-68.7	6/6/09	158	1
puffin	57.2	-170.3	6/6/09	158	2
puffin	57.2	-170.3	6/6/09	158	2
puffin	59	-152.3	6/6/09	158	2
puffin	57.2	-170.3	6/6/09	158	3
puffin	57.2	-170.3	6/6/09	158	3
puffin	59	-152.3	6/6/09	158	3
puffin	55.4	-159	6/6/09	158	3
puffin	58.7	-136.5	6/6/09	158	3
puffin	57.2	-170.3	6/7/09	159	2
puffin	57.2	-170.3	6/7/09	159	2
puffin	52.7	174.1	6/7/09	159	2
puffin	57.2	-170.3	6/7/09	159	3
puffin	57.2	-170.3	6/7/09	159	3
puffin	52.7	174.1	6/7/09	159	3
puffin	57.8	-152.4	6/7/09	159	3
puffin	43.8	-124.2	6/7/09	159	3
puffin	57.2	-170.3	6/8/09	160	2
puffin	57.2	-170.3	6/8/09	160	2
puffin	59.8	-149.7	6/8/09	160	2
puffin	57.9	-152.9	6/8/09	160	2
puffin	57.2	-170.3	6/8/09	160	3
puffin	57.2	-170.3	6/8/09	160	3
puffin	59.8	-149.7	6/8/09	160	3
puffin	57.9	-152.9	6/8/09	160	3
puffin	57.2	-170.3	6/9/09	161	2
puffin	58.6	-160	6/9/09	161	2
puffin	58.6	-160	6/9/09	161	2
puffin	64.5	-164.8	6/9/09	161	2
puffin	37.1	-122.3	6/9/09	161	2
puffin	37.1	-122.3	6/9/09	161	2
puffin	59	-160.4	6/9/09	161	3
puffin	58.6	-160	6/9/09	161	3
puffin	58.6	-160	6/9/09	161	3
puffin	59	-160.4	6/9/09	161	3
puffin	45.9	-124	6/9/09	161	3
puffin	57.2	-170.3	6/10/09	162	2
puffin	58.6	-160	6/10/09	162	2
puffin	58.6	-160	6/10/09	162	2
puffin	60.1	-149.4	6/10/09	162	2
puffin	57.2	-170.3	6/10/09	162	3
puffin	58.6	-160	6/10/09	162	3
puffin	58.6	-160	6/10/09	162	3
puffin	59.6	-151.5	6/10/09	162	3
puffin	60.1	-149.4	6/10/09	162	3
puffin	43.9	-69.4	6/11/09	163	1
puffin	57.2	-170.3	6/11/09	163	2
puffin	58.6	-160	6/11/09	163	2
puffin	58.6	-160	6/11/09	163	2
puffin	59.6	-151.3	6/11/09	163	2
puffin	64.6	-165.7	6/11/09	163	2
puffin	57.2	-170.3	6/11/09	163	3
puffin	57.2	-170.3	6/11/09	163	3
puffin	58.6	-160	6/11/09	163	3
puffin	58.6	-160	6/11/09	163	3
puffin	59.6	-151.3	6/11/09	163	3
puffin	43.9	-69.4	6/12/09	164	1
puffin	57.2	-170.3	6/12/09	164	2
puffin	52.8	-131.4	6/12/09	164	3
puffin	57.2	-170.3	6/12/09	164	3
puffin	59.6	-151.5	6/12/09	164	3
puffin	54.1	-0.2	6/13/09	165	1
puffin	52.9	-9.5	6/13/09	165	1
puffin	44.1	-67.8	6/13/09	165	1
puffin	44.1	-67.8	6/13/09	165	1
puffin	44.1	-67.8	6/13/09	165	1
puffin	44.4	-68.2	6/13/09	165	1
puffin	43.8	-68.9	6/13/09	165	1
puffin	44.4	-67.9	6/13/09	165	1
puffin	57.2	-170.3	6/13/09	165	2
puffin	57.2	-170.3	6/13/09	165	3
puffin	45.9	-124	6/13/09	165	3
puffin	57.2	-170.3	6/14/09	166	2
puffin	57.2	-170.3	6/14/09	166	3
puffin	48.1	-122.9	6/14/09	166	3
puffin	57.2	-170.3	6/15/09	167	2
puffin	59.8	-149.7	6/15/09	167	2
puffin	59.9	-149.5	6/15/09	167	2
puffin	59.9	-149.5	6/15/09	167	2
puffin	57.2	-170.3	6/15/09	167	3
puffin	59.9	-149.5	6/15/09	167	3
puffin	59.9	-149.5	6/15/09	167	3
puffin	59.8	-149.7	6/15/09	167	3
puffin	45.9	-124	6/15/09	167	3
puffin	44.7	-66.5	6/16/09	168	1
puffin	57.2	-170.3	6/16/09	168	2
puffin	59.6	-151.3	6/16/09	168	2
puffin	59.6	-151.3	6/16/09	168	3
puffin	57.2	-170.3	6/17/09	169	2
puffin	57.2	-170.3	6/17/09	169	3
puffin	71	26	6/18/09	170	1
puffin	57.2	-170.3	6/18/09	170	2
puffin	57.2	-170.3	6/18/09	170	3
puffin	48.4	-124.7	6/18/09	170	3
puffin	57.2	-170.3	6/19/09	171	2
puffin	59.9	-149.7	6/19/09	171	2
puffin	57.2	-170.3	6/19/09	171	3
puffin	59.9	-149.7	6/19/09	171	3
puffin	54.2	-0.3	6/20/09	172	1
puffin	44.1	-68.2	6/20/09	172	1
puffin	57.2	-170.3	6/20/09	172	2
puffin	59.8	-149.7	6/20/09	172	2
puffin	57.2	-170.3	6/20/09	172	3
puffin	59.8	-149.7	6/20/09	172	3
puffin	54.2	-0.3	6/21/09	173	1
puffin	64.1	-22.7	6/21/09	173	1
puffin	42.7	-70.6	6/21/09	173	1
puffin	42.7	-70.6	6/21/09	173	1
puffin	57.2	-170.3	6/21/09	173	2
puffin	58.3	-135.9	6/21/09	173	2
puffin	57.2	-170.3	6/21/09	173	3
puffin	42.7	-70.6	6/22/09	174	1
puffin	57.2	-170.3	6/22/09	174	2
puffin	57.2	-170.3	6/22/09	174	3
puffin	59	-136.2	6/22/09	174	3
puffin	46	-124	6/22/09	174	3
puffin	43.7	-124.2	6/22/09	174	3
puffin	65.3	-23.2	6/23/09	175	1
puffin	65.5	-24.5	6/23/09	175	1
puffin	42.7	-70.6	6/23/09	175	1
puffin	57.2	-170.3	6/23/09	175	2
puffin	57.2	-170.3	6/23/09	175	3
puffin	46.2	-60.2	6/24/09	176	1
puffin	44.5	-67.1	6/24/09	176	1
puffin	44.5	-67.1	6/24/09	176	1
puffin	43.5	-70.3	6/24/09	176	1
puffin	43.5	-70.3	6/24/09	176	1
puffin	43	-70.8	6/24/09	176	1
puffin	57.2	-170.3	6/24/09	176	2
puffin	57.2	-170.3	6/24/09	176	3
puffin	47.3	-52.8	6/25/09	177	1
puffin	65.4	-22.9	6/25/09	177	1
puffin	44.5	-67.5	6/25/09	177	1
puffin	57.2	-170.3	6/25/09	177	2
puffin	57.2	-170.3	6/25/09	177	3
puffin	66.1	-17.4	6/26/09	178	1
puffin	55	-162.5	6/26/09	178	2
puffin	54.9	-163.1	6/26/09	178	2
puffin	54.5	-164	6/26/09	178	2
puffin	55.2	-162.7	6/26/09	178	2
puffin	57.2	-170.3	6/26/09	178	2
puffin	57.2	-170.3	6/26/09	178	2
puffin	57.2	-170.3	6/26/09	178	2
puffin	55	-162.5	6/26/09	178	3
puffin	54.9	-163.1	6/26/09	178	3
puffin	54.5	-164	6/26/09	178	3
puffin	57.2	-170.3	6/26/09	178	3
puffin	57.2	-170.3	6/26/09	178	3
puffin	57.2	-170.3	6/26/09	178	3
puffin	57.1	-151.7	6/26/09	178	3
puffin	43.9	-69.5	6/27/09	179	1
puffin	43.9	-69.5	6/27/09	179	1
puffin	54.2	-166.2	6/27/09	179	2
puffin	54.2	-166.2	6/27/09	179	2
puffin	57.2	-170.3	6/27/09	179	2
puffin	57.2	-170.3	6/27/09	179	2
puffin	57.2	-170.3	6/27/09	179	2
puffin	54.2	-166.2	6/27/09	179	3
puffin	54.4	-165.2	6/27/09	179	3
puffin	54.2	-166.2	6/27/09	179	3
puffin	57.2	-170.3	6/27/09	179	3
puffin	57.2	-170.3	6/27/09	179	3
puffin	57.2	-170.3	6/27/09	179	3
puffin	55.9	-153.8	6/27/09	179	3
puffin	43.8	-66.2	6/28/09	180	1
puffin	43.8	-66.2	6/28/09	180	1
puffin	57.2	-170.3	6/28/09	180	2
puffin	57.2	-170.3	6/28/09	180	2
puffin	59.8	-149.7	6/28/09	180	2
puffin	60.1	-149.4	6/28/09	180	2
puffin	60.1	-149.4	6/28/09	180	2
puffin	60	-149.4	6/28/09	180	2
puffin	59.6	-149.6	6/28/09	180	2
puffin	57.2	-170.3	6/28/09	180	3
puffin	57.2	-170.3	6/28/09	180	3
puffin	59.8	-149.7	6/28/09	180	3
puffin	59.6	-149.7	6/28/09	180	3
puffin	59.8	-149.6	6/28/09	180	3
puffin	59.7	-149.5	6/28/09	180	3
puffin	59.6	-149.6	6/28/09	180	3
puffin	60.1	-149.4	6/28/09	180	3
puffin	60.1	-149.4	6/28/09	180	3
puffin	56	-153.8	6/28/09	180	3
puffin	44.6	-66.7	6/29/09	181	1
puffin	44.6	-66.7	6/29/09	181	1
puffin	44.3	-66.4	6/29/09	181	1
puffin	44.3	-66.4	6/29/09	181	1
puffin	43.9	-69.4	6/29/09	181	1
puffin	57.2	-170.3	6/29/09	181	2
puffin	57.2	-170.3	6/29/09	181	3
puffin	56.2	-153.8	6/29/09	181	3
puffin	47.3	-52.8	6/30/09	182	1
puffin	47.3	-52.8	6/30/09	182	1
puffin	63.4	-19	6/30/09	182	1
puffin	57.2	-170.3	6/30/09	182	2
puffin	55.9	-153.8	6/30/09	182	2
puffin	57.2	-170.3	6/30/09	182	3
puffin	55.9	-153.8	6/30/09	182	3
puffin	57.2	-170.3	7/1/09	184	2
puffin	56.5	-153.3	7/1/09	184	2
puffin	57.2	-170.3	7/1/09	184	3
puffin	56.5	-153.3	7/1/09	184	3
puffin	57	-135.7	7/1/09	184	3
puffin	57.2	-170.3	7/2/09	185	3
puffin	58.5	-152.4	7/2/09	185	3
puffin	57.2	-170.3	7/3/09	186	2
puffin	57.2	-170.3	7/3/09	186	2
puffin	57.2	-170.3	7/3/09	186	3
puffin	57.2	-170.3	7/3/09	186	3
puffin	58.6	-152	7/3/09	186	3
puffin	48.4	-124.7	7/3/09	186	3
puffin	57.2	-170.3	7/4/09	187	2
puffin	57.2	-170.3	7/4/09	187	3
puffin	57.2	-152.7	7/4/09	187	3
puffin	47.4	-61.8	7/5/09	188	1
puffin	47.3	-61.7	7/5/09	188	1
puffin	57.2	-170.3	7/5/09	188	2
puffin	57.2	-170.3	7/5/09	188	3
puffin	57.4	-152.6	7/5/09	188	3
puffin	45.3	-124	7/5/09	188	3
puffin	57.2	-170.3	7/6/09	189	2
puffin	60	-149.4	7/6/09	189	2
puffin	60	-149.4	7/6/09	189	2
puffin	60	-149.4	7/6/09	189	2
puffin	60	-149.4	7/6/09	189	2
puffin	57.2	-170.3	7/6/09	189	3
puffin	60	-149.4	7/6/09	189	3
puffin	60	-149.4	7/6/09	189	3
puffin	60	-149.4	7/6/09	189	3
puffin	60	-149.4	7/6/09	189	3
puffin	57.1	-151.9	7/6/09	189	3
puffin	44.6	-67.2	7/7/09	190	1
puffin	57.2	-170.3	7/7/09	190	2
puffin	58.2	-136.5	7/7/09	190	2
puffin	57.2	-170.3	7/7/09	190	3
puffin	58.1	-150	7/7/09	190	3
puffin	58.3	-135.8	7/7/09	190	3
puffin	58.2	-136.5	7/7/09	190	3
puffin	58.3	-135.8	7/7/09	190	3
puffin	59.9	-139.7	7/7/09	190	3
puffin	44.4	-68.2	7/8/09	191	1
puffin	44.4	-67.9	7/8/09	191	1
puffin	57.2	-170.3	7/8/09	191	2
puffin	57.2	-170.3	7/8/09	191	2
puffin	59.7	-151.2	7/8/09	191	2
puffin	57.2	-170.3	7/8/09	191	3
puffin	57.2	-170.3	7/8/09	191	3
puffin	58	-148.5	7/8/09	191	3
puffin	59.7	-151.2	7/8/09	191	3
puffin	44.3	-66.4	7/9/09	192	1
puffin	43.9	-69.4	7/9/09	192	1
puffin	57.2	-170.3	7/9/09	192	2
puffin	57.2	-170.3	7/9/09	192	3
puffin	43.9	-69.4	7/10/09	193	1
puffin	57.2	-170.3	7/10/09	193	2
puffin	60	-149.4	7/10/09	193	2
puffin	57.2	-170.3	7/10/09	193	3
puffin	60	-149.4	7/10/09	193	3
puffin	58.8	-148.9	7/10/09	193	3
puffin	47.4	-61.8	7/11/09	194	1
puffin	47.8	-61.1	7/11/09	194	1
puffin	44.4	-67.5	7/11/09	194	1
puffin	44.5	-67.1	7/11/09	194	1
puffin	44.5	-67.1	7/11/09	194	1
puffin	44.4	-67.9	7/11/09	194	1
puffin	44.4	-67.5	7/11/09	194	1
puffin	59.6	-151.3	7/11/09	194	2
puffin	59.9	-149.4	7/11/09	194	2
puffin	59.6	-151.3	7/11/09	194	3
puffin	59.9	-149.4	7/11/09	194	3
puffin	59.1	-147.6	7/11/09	194	3
puffin	57.2	-170.3	7/12/09	195	2
puffin	57.2	-170.3	7/12/09	195	2
puffin	60.1	-149.4	7/12/09	195	2
puffin	60.1	-149.4	7/12/09	195	2
puffin	59.8	-149.7	7/12/09	195	2
puffin	59.8	-149.7	7/12/09	195	2
puffin	71.3	-156.8	7/12/09	195	2
puffin	57.2	-170.3	7/12/09	195	3
puffin	57.2	-170.3	7/12/09	195	3
puffin	60.1	-149.4	7/12/09	195	3
puffin	60.1	-149.4	7/12/09	195	3
puffin	59.1	-149.1	7/12/09	195	3
puffin	59.8	-149.7	7/12/09	195	3
puffin	59.8	-149.7	7/12/09	195	3
puffin	46.9	-124.5	7/12/09	195	3
puffin	44.4	-68.2	7/13/09	196	1
puffin	57.2	-170.3	7/13/09	196	2
puffin	57.2	-170.3	7/13/09	196	2
puffin	57.2	-170.3	7/13/09	196	3
puffin	57.2	-170.3	7/13/09	196	3
puffin	44.5	-67.1	7/14/09	197	1
puffin	59.6	-151.3	7/14/09	197	3
puffin	44.4	-67.9	7/15/09	198	1
puffin	57.2	-170.3	7/15/09	198	2
puffin	57.2	-170.3	7/15/09	198	3
puffin	57.2	-170.3	7/16/09	199	2
puffin	57.2	-170.3	7/16/09	199	2
puffin	57.2	-170.3	7/16/09	199	3
puffin	57.2	-170.3	7/16/09	199	3
puffin	47.9	-124.6	7/16/09	199	3
puffin	57.2	-170.3	7/17/09	200	2
puffin	50.7	-129.3	7/17/09	200	3
puffin	57.2	-170.3	7/17/09	200	3
puffin	54.7	-170	7/17/09	200	3
puffin	47.9	-124.7	7/17/09	200	3
puffin	47.9	-124.7	7/17/09	200	3
puffin	47.9	-124.7	7/17/09	200	3
puffin	48.1	-122.9	7/17/09	200	3
puffin	51.2	-4.7	7/18/09	201	1
puffin	57.2	-170.3	7/18/09	201	2
puffin	54.7	-170	7/18/09	201	3
puffin	57.2	-170.3	7/18/09	201	3
puffin	44.3	-68.1	7/19/09	202	1
puffin	59.6	-151.4	7/19/09	202	3
puffin	47.3	-52.8	7/20/09	203	1
puffin	60.1	-152.9	7/20/09	203	3
puffin	47.2	-52.8	7/21/09	204	1
puffin	47	-52.9	7/21/09	204	1
puffin	44.5	-67.4	7/21/09	204	1
puffin	44.5	-67.4	7/21/09	204	1
puffin	44.5	-67.1	7/21/09	204	1
puffin	60.1	-152.9	7/21/09	204	2
puffin	60.1	-149.4	7/21/09	204	2
puffin	60.1	-152.9	7/21/09	204	3
puffin	60.1	-149.4	7/21/09	204	3
puffin	47.3	-52.8	7/22/09	205	1
puffin	57.2	-170.3	7/22/09	205	2
puffin	58.4	-136	7/22/09	205	2
puffin	57.2	-170.3	7/22/09	205	3
puffin	59.6	-151.4	7/22/09	205	3
puffin	58.4	-136	7/22/09	205	3
puffin	57.2	-170.3	7/23/09	206	2
puffin	57.2	-170.3	7/23/09	206	3
puffin	53.4	-179.5	7/23/09	206	3
puffin	58.4	-175.5	7/23/09	206	3
puffin	59.6	-151.4	7/23/09	206	3
puffin	42.7	-70.6	7/24/09	207	1
puffin	59.6	-151.4	7/24/09	207	3
puffin	48.4	-124.7	7/24/09	207	3
puffin	54.2	-0.3	7/25/09	208	1
puffin	43.6	-70.2	7/25/09	208	1
puffin	57.2	-170.3	7/25/09	208	2
puffin	57.2	-170.3	7/25/09	208	3
puffin	47.6	-52.7	7/26/09	209	1
puffin	54.2	-0.3	7/26/09	209	1
puffin	44	-69	7/26/09	209	1
puffin	44.5	-67.2	7/26/09	209	1
puffin	59.6	-151.4	7/26/09	209	2
puffin	59.6	-151.4	7/26/09	209	3
puffin	37.7	-123	7/26/09	209	3
puffin	45.9	-124	7/26/09	209	3
puffin	47.3	-52.8	7/27/09	210	1
puffin	44.5	-67.1	7/27/09	210	1
puffin	44.5	-67.1	7/27/09	210	1
puffin	44.5	-67.1	7/27/09	210	1
puffin	57.2	-170.3	7/27/09	210	2
puffin	57.2	-170.3	7/27/09	210	3
puffin	62.5	-77.8	7/28/09	211	1
puffin	44.5	-67.1	7/28/09	211	1
puffin	44.5	-67.1	7/28/09	211	1
puffin	57.2	-170.3	7/28/09	211	2
puffin	59.6	-151.5	7/28/09	211	2
puffin	59.3	-152.7	7/28/09	211	2
puffin	57.2	-170.3	7/28/09	211	3
puffin	59.6	-151.5	7/28/09	211	3
puffin	59.3	-152.7	7/28/09	211	3
puffin	45.1	-67	7/29/09	212	1
puffin	57.2	-170.3	7/29/09	212	2
puffin	57.2	-170.3	7/29/09	212	2
puffin	60	-149.4	7/29/09	212	2
puffin	57.2	-170.3	7/29/09	212	3
puffin	57.2	-170.3	7/29/09	212	3
puffin	60	-149.4	7/29/09	212	3
puffin	47.9	-124.6	7/29/09	212	3
puffin	57.2	-170.3	7/30/09	213	2
puffin	55.6	-1.7	7/31/09	214	1
puffin	44.4	-68.2	7/31/09	214	1
puffin	57.2	-170.3	7/31/09	214	2
puffin	58.9	-152	7/31/09	214	2
puffin	60.1	-149.4	7/31/09	214	2
puffin	60.1	-149.4	7/31/09	214	2
puffin	57.2	-170.3	7/31/09	214	3
puffin	60.1	-149.4	7/31/09	214	3
puffin	60.1	-149.4	7/31/09	214	3
puffin	58.9	-152	7/31/09	214	3
