COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE
galah	-33.6	150.5	7/26/05	209
galah	-33.1	150.4	7/26/05	209
galah	-32.8	151.3	7/27/05	210
galah	-33.4	151.1	7/28/05	211
galah	-28.6	153.6	8/11/05	224
galah	-34.1	151.1	8/12/05	225
galah	-33.1	150.1	9/23/05	267
galah	-34.1	151	9/20/05	264
galah	-34.1	151.1	10/14/05	288
galah	-34.8	150.6	1/1/06	1
galah	-34.8	150.6	1/8/06	8
galah	-30.1	153.2	2/2/06	32
galah	-34.8	150.6	2/1/06	31
galah	-30.1	149	7/15/06	198
galah	-33.8	151.2	7/27/06	210
galah	-33.6	151.2	7/17/06	200
galah	-32.9	151.7	7/15/06	198
galah	-34.1	150.6	10/20/06	294
galah	-33.7	151.3	1/7/07	7
galah	-33.5	150.2	1/9/07	9
galah	-33.7	151.3	1/7/07	7
galah	-33.5	150.2	1/9/07	9
galah	-28.4	153.6	1/7/07	7
galah	-33.6	150.9	3/19/07	80
galah	-32.8	151.8	7/10/07	193
galah	-32.9	151.7	7/8/07	191
galah	-33.5	150.1	8/23/07	236
galah	-33.9	151.2	9/16/07	260
galah	-33.9	151.2	9/16/07	260
galah	-34.5	146.4	9/15/07	259
galah	-36.1	146.8	9/12/07	256
galah	-34.5	146.4	9/14/07	258
galah	-33.5	150.9	9/8/07	252
galah	-33.1	150.1	9/15/07	259
galah	-33.7	150.6	9/8/07	252
galah	-33.1	151.7	9/6/07	250
galah	-32.5	151.9	9/3/07	247
galah	-31.9	151.6	9/5/07	249
galah	-33.8	151.1	9/28/07	272
galah	-34.1	151	9/30/07	274
galah	-33.7	151	9/28/07	272
galah	-34.9	150.7	10/15/07	289
galah	-34.1	151	10/1/07	275
galah	-32.4	142.4	12/19/07	354
galah	-33.5	151.4	1/4/08	4
galah	-30.2	153	3/23/08	84
galah	-33.7	150.3	4/7/08	98
galah	-36	147	4/2/08	93
galah	-29.1	141.8	4/19/08	110
galah	-35.6	147.6	4/5/08	96
galah	-30.4	146.4	6/14/08	166
galah	-30.8	143.1	7/3/08	186
galah	-30.8	143.1	7/2/08	185
galah	-31.6	143.4	7/2/08	185
galah	-31.9	141.5	7/10/08	193
galah	-31.9	141.5	7/10/08	193
galah	-30.6	144.9	7/2/08	185
galah	-30.5	145.2	7/1/08	184
galah	-31.9	141.5	7/9/08	192
galah	-34.1	141.9	7/5/08	188
galah	-30.6	145	7/1/08	184
galah	-30.6	144.9	7/1/08	184
galah	-32.3	142.4	7/4/08	187
galah	-30.7	143.6	7/3/08	186
galah	-33.4	142.6	7/4/08	187
galah	-33.7	150.3	7/28/08	211
galah	-32.8	151.4	8/8/08	221
galah	-33.1	150.2	8/4/08	217
galah	-34.1	151	8/5/08	218
galah	-33.6	151.2	8/17/08	230
galah	-33.6	150.9	8/18/08	231
galah	-33.6	150.3	8/19/08	232
galah	-32.9	151.7	8/24/08	237
galah	-33.1	150.1	8/21/08	234
galah	-34.2	146	8/26/08	239
galah	-34.2	146.2	8/27/08	240
galah	-35.2	147.4	8/29/08	242
galah	-33.7	151.3	9/21/08	265
galah	-33.6	150.8	9/12/08	256
galah	-31.9	148.6	9/21/08	265
galah	-33.4	151.4	9/15/08	259
galah	-31.7	148.7	9/21/08	265
galah	-32.3	148.6	9/21/08	265
galah	-29.5	149.8	9/20/08	264
galah	-37.1	149.9	9/1/08	245
galah	-33	150.2	9/11/08	255
galah	-35.5	150.4	10/21/08	295
galah	-36.1	146.9	11/12/08	317
galah	-33.4	148	11/26/08	331
galah	-33.8	151.3	1/1/09	1
galah	-33.8	151.3	1/1/09	1
galah	-33.7	150.3	1/21/09	21
galah	-33.7	150.3	1/22/09	22
galah	-33.7	151	2/4/09	34
galah	-34.7	150.8	2/6/09	36
galah	-34.7	150.8	2/6/09	36
galah	-33.9	151.2	3/13/09	74
galah	-33.3	150.1	5/7/09	129
galah	-33.8	151.1	6/15/09	167
galah	-33.8	151.1	6/17/09	169
galah	-33.7	150.4	6/27/09	179
galah	-33	146.2	7/29/09	212
galah	-33.4	151	7/4/09	187
galah	-32.3	149.9	7/5/09	188
galah	-32.3	150	7/6/09	189
galah	-34.4	150.9	7/17/09	200
galah	-34.4	150.9	7/22/09	205
galah	-33.6	151.2	8/23/09	236
galah	-32.9	151.7	8/23/09	236
galah	-30.4	148.9	10/8/09	282
galah	-30.5	151.7	10/9/09	283
galah	-28.5	152.4	10/14/09	288
galah	-33.8	151.1	10/21/09	295
galah	-32.6	148.4	11/27/09	332
galah	-32.6	148.4	11/28/09	333
galah	-32.5	152.3	11/10/09	315
galah	-31.3	149	11/26/09	331
galah	-34.6	146.4	11/8/09	313
galah	-34.6	146.4	11/10/09	315
galah	-34.5	146.4	11/9/09	314
galah	-33.7	150.3	11/6/09	311
galah	-32.6	148.4	11/27/09	332
galah	-31.3	149	11/26/09	331
galah	-32.6	148.4	11/28/09	333
galah	-31.3	149	11/27/09	332
galah	-32.5	152.3	11/10/09	315
galah	-33.9	151.2	11/9/09	314
galah	-34.5	146.4	11/11/09	316
galah	-34.5	146.4	11/13/09	318
galah	-34.5	146.4	11/14/09	319
galah	-34.6	146.4	11/15/09	320
galah	-34.6	146.4	11/13/09	318
galah	-34.7	143.6	11/12/09	317
galah	-34.6	146.4	11/14/09	319
galah	-34.6	146.4	11/9/09	314
galah	-33.4	149.6	12/21/09	356
galah	-35	148.6	12/11/09	346
galah	-36.1	146.9	12/11/09	346
galah	-31.3	142.3	12/25/09	360
