COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	1=Blue-and-yellow // 2=Blue-headed // 3=
macaw	7.8	-77.7	2/3/10	33	8
macaw	-12.9	-69.4	2/3/10	33	8
macaw	10.4	-85.4	2/3/10	33	11
macaw	10.3	-85.2	2/3/10	33	11
macaw	10.4	-85.3	2/3/10	33	11
macaw	-11.4	-73.5	2/3/10	33	11
macaw	10.4	-84.0	2/4/10	34	5
macaw	10.4	-85.3	2/4/10	34	11
macaw	9.8	-84.6	2/4/10	34	11
macaw	7.8	-77.7	2/5/10	35	1
macaw	7.8	-77.7	2/5/10	35	4
macaw	7.8	-77.7	2/5/10	35	5
macaw	10.4	-85.4	2/5/10	35	11
macaw	9.8	-84.5	2/5/10	35	11
macaw	7.8	-77.7	2/6/10	36	1
macaw	7.8	-77.7	2/6/10	36	8
macaw	10.4	-85.3	2/7/10	37	11
macaw	10.4	-85.4	2/7/10	37	11
macaw	9.8	-84.6	2/7/10	37	11
macaw	8.4	-83.3	2/7/10	37	11
macaw	9.4	-84.2	2/7/10	37	11
macaw	9.8	-84.5	2/7/10	37	11
macaw	9.6	-84.6	2/8/10	38	11
macaw	9.8	-84.6	2/8/10	38	11
macaw	9.7	-84.7	2/8/10	38	11
macaw	9.8	-84.6	2/9/10	39	11
macaw	8.4	-83.3	2/9/10	39	11
macaw	9.8	-84.6	2/9/10	39	11
macaw	20.3	-105.3	2/10/10	40	7
macaw	4.6	-61.3	2/10/10	40	8
macaw	4.7	-52.3	2/10/10	40	9
macaw	8.5	-83.5	2/10/10	40	11
macaw	25.7	-80.2	2/12/10	42	1
macaw	-0.7	-77.7	2/12/10	42	4
macaw	-0.7	-77.7	2/12/10	42	7
macaw	8.5	-83.4	2/12/10	42	11
macaw	3.6	-53.2	2/13/10	43	4
macaw	8.4	-83.5	2/13/10	43	11
macaw	-4.7	-73.6	2/14/10	44	4
macaw	10.5	-83.5	2/14/10	44	5
macaw	23.4	-105.9	2/14/10	44	7
macaw	-4.5	-73.5	2/14/10	44	9
macaw	9.7	-84.7	2/14/10	44	11
macaw	-5.1	-73.9	2/15/10	45	1
macaw	-5.0	-74.0	2/15/10	45	1
macaw	-5.1	-73.9	2/15/10	45	4
macaw	-5.0	-74.0	2/15/10	45	4
macaw	26.2	-80.1	2/15/10	45	4
macaw	20.9	-105.4	2/15/10	45	7
macaw	-5.1	-73.9	2/15/10	45	9
macaw	-5.3	-74.5	2/16/10	46	1
macaw	-5.3	-74.5	2/16/10	46	4
macaw	-5.2	-74.3	2/16/10	46	4
macaw	10.5	-84.0	2/16/10	46	5
macaw	8.5	-83.3	2/16/10	46	11
macaw	9.6	-84.6	2/17/10	47	11
macaw	-4.6	-73.9	2/18/10	48	4
macaw	9.7	-84.4	2/18/10	48	11
macaw	-4.5	-73.9	2/19/10	49	1
macaw	8.0	-77.9	2/20/10	50	1
macaw	8.0	-77.9	2/20/10	50	1
macaw	8.0	-77.9	2/20/10	50	1
macaw	8.0	-77.9	2/20/10	50	1
macaw	8.0	-77.9	2/20/10	50	1
macaw	-4.9	-73.6	2/20/10	50	8
macaw	-15.1	-56.7	2/20/10	50	10
macaw	-0.9	-76.0	2/21/10	51	1
macaw	8.0	-77.9	2/21/10	51	1
macaw	8.0	-77.9	2/21/10	51	1
macaw	8.0	-77.9	2/21/10	51	1
macaw	8.0	-77.9	2/21/10	51	1
macaw	8.0	-77.9	2/21/10	51	1
macaw	-0.9	-76.0	2/21/10	51	4
macaw	-15.1	-56.7	2/21/10	51	10
macaw	-15.1	-56.7	2/21/10	51	10
macaw	8.5	-83.6	2/21/10	51	11
macaw	9.8	-84.6	2/21/10	51	11
macaw	8.4	-83.5	2/21/10	51	11
macaw	-3.9	-63.4	2/22/10	52	1
macaw	-0.9	-76.0	2/22/10	52	1
macaw	8.0	-77.9	2/22/10	52	1
macaw	8.0	-77.9	2/22/10	52	1
macaw	8.0	-77.9	2/22/10	52	1
macaw	-1.0	-76.0	2/22/10	52	4
macaw	8.0	-77.9	2/22/10	52	5
macaw	8.0	-77.9	2/22/10	52	5
macaw	8.0	-77.9	2/22/10	52	5
macaw	8.0	-77.9	2/22/10	52	5
macaw	8.0	-77.9	2/22/10	52	5
macaw	-0.9	-76.0	2/22/10	52	9
macaw	-1.0	-76.0	2/22/10	52	11
macaw	-4.9	-73.6	2/22/10	52	11
macaw	-4.9	-73.7	2/22/10	52	11
macaw	-0.9	-76.0	2/23/10	53	1
macaw	8.0	-77.9	2/23/10	53	1
macaw	8.0	-77.9	2/23/10	53	1
macaw	-0.9	-76.0	2/23/10	53	4
macaw	-16.4	-56.7	2/23/10	53	6
macaw	9.8	-84.6	2/23/10	53	11
macaw	9.7	-84.6	2/23/10	53	11
macaw	-4.9	-73.7	2/23/10	53	11
macaw	10.5	-84.1	2/24/10	54	5
macaw	-4.9	-73.6	2/24/10	54	9
macaw	-3.9	-63.4	2/25/10	55	1
macaw	10.5	-84.1	2/25/10	55	5
macaw	-16.6	-56.8	2/25/10	55	6
macaw	-3.9	-63.4	2/25/10	55	8
macaw	-4.9	-73.6	2/25/10	55	9
macaw	-3.9	-63.4	2/25/10	55	11
macaw	-16.6	-56.8	2/26/10	56	6
macaw	10.3	-85.4	2/27/10	57	11
macaw	10.1	-84.0	2/28/10	58	5
macaw	10.1	-84.0	2/28/10	58	5
macaw	10.1	-84.0	2/28/10	58	11
macaw	10.1	-84.0	2/28/10	58	11
macaw	-4.3	-73.2	3/1/10	62	1
macaw	-4.9	-73.6	3/1/10	62	4
macaw	10.4	-84.0	3/1/10	62	5
macaw	10.3	-84.0	3/1/10	62	5
macaw	10.3	-83.9	3/1/10	62	5
macaw	20.7	-105.1	3/1/10	62	7
macaw	-4.3	-73.2	3/1/10	62	9
macaw	-4.9	-73.6	3/1/10	62	9
macaw	-15.5	-55.8	3/1/10	62	10
macaw	-15.4	-55.8	3/2/10	63	1
macaw	-15.5	-55.8	3/2/10	63	8
macaw	-15.5	-55.8	3/2/10	63	9
macaw	-15.5	-55.8	3/2/10	63	9
macaw	-3.7	-73.2	3/2/10	63	9
macaw	23.3	-104.8	3/3/10	64	7
macaw	-15.5	-55.8	3/3/10	64	10
macaw	10.7	-84.2	3/5/10	66	5
macaw	23.3	-104.8	3/6/10	67	7
macaw	23.0	-99.2	3/6/10	67	7
macaw	10.6	-61.2	3/6/10	67	9
macaw	9.8	-84.6	3/6/10	67	11
macaw	9.8	-84.6	3/6/10	67	11
macaw	8.4	-83.5	3/6/10	67	11
macaw	9.8	-84.6	3/6/10	67	11
macaw	-4.0	-73.1	3/7/10	68	1
macaw	10.7	-84.2	3/7/10	68	5
macaw	23.4	-105.9	3/7/10	68	7
macaw	10.7	-84.2	3/7/10	68	11
macaw	9.8	-84.6	3/7/10	68	11
macaw	9.8	-84.6	3/7/10	68	11
macaw	9.8	-84.6	3/7/10	68	11
macaw	8.5	-83.6	3/7/10	68	11
macaw	10.6	-83.7	3/8/10	69	5
macaw	9.8	-84.6	3/8/10	69	11
macaw	8.5	-83.6	3/8/10	69	11
macaw	9.8	-84.6	3/8/10	69	11
macaw	10.4	-84.0	3/9/10	70	5
macaw	10.6	-83.7	3/9/10	70	5
macaw	23.3	-104.8	3/9/10	70	7
macaw	10.4	-61.0	3/9/10	70	9
macaw	10.4	-61.0	3/9/10	70	9
macaw	10.4	-61.0	3/9/10	70	9
macaw	8.5	-83.6	3/9/10	70	11
macaw	10.6	-83.7	3/10/10	71	5
macaw	15.4	-85.1	3/10/10	71	5
macaw	23.3	-104.8	3/10/10	71	7
macaw	-0.7	-77.6	3/11/10	72	4
macaw	-0.7	-77.7	3/11/10	72	4
macaw	-0.7	-77.7	3/11/10	72	4
macaw	-0.7	-77.6	3/11/10	72	4
macaw	15.5	-85.0	3/11/10	72	5
macaw	23.2	-104.8	3/11/10	72	7
macaw	-0.7	-77.6	3/12/10	73	4
macaw	-0.7	-77.6	3/12/10	73	4
macaw	10.5	-83.9	3/12/10	73	5
macaw	15.5	-85.0	3/12/10	73	5
macaw	10.5	-83.9	3/12/10	73	11
macaw	15.6	-84.9	3/13/10	74	5
macaw	23.1	-99.2	3/13/10	74	7
macaw	15.6	-84.9	3/13/10	74	11
macaw	17.5	-92.0	3/13/10	74	11
macaw	-0.7	-77.7	3/14/10	75	4
macaw	-0.7	-77.7	3/14/10	75	4
macaw	-0.7	-77.6	3/14/10	75	4
macaw	-0.7	-77.6	3/14/10	75	4
macaw	10.4	-84.0	3/14/10	75	5
macaw	20.5	-105.3	3/14/10	75	7
macaw	8.4	-83.3	3/14/10	75	11
macaw	-23.8	-64.9	3/14/10	75	12
macaw	-0.7	-77.6	3/15/10	76	4
macaw	-0.7	-77.6	3/15/10	76	4
macaw	10.4	-84.0	3/15/10	76	5
macaw	10.4	-84.0	3/15/10	76	5
macaw	23.1	-99.2	3/15/10	76	7
macaw	23.1	-99.2	3/15/10	76	7
macaw	-0.4	-76.3	3/16/10	77	1
macaw	-0.4	-76.3	3/16/10	77	1
macaw	-0.7	-77.6	3/16/10	77	4
macaw	-0.7	-77.6	3/16/10	77	4
macaw	-0.4	-76.3	3/16/10	77	4
macaw	-0.4	-76.3	3/16/10	77	4
macaw	10.4	-84.0	3/16/10	77	5
macaw	10.4	-84.0	3/16/10	77	5
macaw	23.1	-99.2	3/16/10	77	7
macaw	23.1	-99.2	3/16/10	77	7
macaw	9.8	-84.6	3/16/10	77	11
macaw	18.4	-66.1	3/17/10	78	1
macaw	18.4	-66.1	3/17/10	78	1
macaw	-0.7	-77.6	3/17/10	78	4
macaw	-0.7	-77.6	3/17/10	78	4
macaw	-0.4	-76.3	3/17/10	78	4
macaw	-0.4	-76.3	3/17/10	78	4
macaw	9.8	-84.6	3/17/10	78	11
macaw	-2.6	-60.9	3/18/10	79	4
macaw	-0.7	-77.6	3/18/10	79	4
macaw	-0.7	-77.6	3/18/10	79	4
macaw	-0.4	-76.3	3/18/10	79	4
macaw	-0.4	-76.3	3/18/10	79	4
macaw	-16.7	-56.9	3/18/10	79	6
macaw	23.4	-105.9	3/18/10	79	7
macaw	-2.6	-60.9	3/18/10	79	8
macaw	-0.6	-76.2	3/19/10	80	1
macaw	-0.7	-77.6	3/19/10	80	4
macaw	-0.7	-77.6	3/19/10	80	4
macaw	23.1	-99.2	3/19/10	80	7
macaw	16.3	-90.8	3/19/10	80	11
macaw	-0.7	-77.6	3/20/10	81	4
macaw	-0.7	-77.6	3/20/10	81	4
macaw	23.4	-105.9	3/20/10	81	7
macaw	-0.6	-76.1	3/20/10	81	8
macaw	9.8	-84.6	3/20/10	81	11
macaw	-0.6	-76.1	3/20/10	81	11
macaw	16.3	-90.8	3/20/10	81	11
macaw	-0.6	-76.2	3/21/10	82	1
macaw	-0.6	-76.1	3/21/10	82	1
macaw	-0.7	-77.6	3/21/10	82	4
macaw	-0.7	-77.6	3/21/10	82	4
macaw	27.0	-108.9	3/21/10	82	7
macaw	8.5	-83.4	3/21/10	82	11
macaw	8.5	-83.4	3/21/10	82	11
macaw	9.8	-84.6	3/21/10	82	11
macaw	-0.6	-76.2	3/21/10	82	11
macaw	18.4	-66.1	3/22/10	83	1
macaw	-0.7	-77.6	3/22/10	83	4
macaw	-0.7	-77.6	3/22/10	83	4
macaw	8.5	-83.3	3/22/10	83	11
macaw	-0.6	-76.2	3/22/10	83	11
macaw	-0.7	-77.6	3/23/10	84	4
macaw	-0.7	-77.6	3/23/10	84	4
macaw	-0.5	-76.5	3/23/10	84	9
macaw	9.8	-84.6	3/23/10	84	11
macaw	9.8	-84.6	3/23/10	84	11
macaw	8.7	-83.5	3/23/10	84	11
macaw	8.5	-83.4	3/23/10	84	11
macaw	25.8	-80.2	3/24/10	85	1
macaw	-0.7	-77.6	3/24/10	85	4
macaw	-0.7	-77.6	3/24/10	85	4
macaw	10.4	-84.0	3/24/10	85	5
macaw	-0.5	-76.5	3/24/10	85	9
macaw	9.8	-84.6	3/24/10	85	11
macaw	9.8	-84.6	3/24/10	85	11
macaw	-0.7	-77.6	3/25/10	86	4
macaw	-0.7	-77.6	3/25/10	86	4
macaw	0.1	-79.1	3/25/10	86	4
macaw	10.4	-84.0	3/25/10	86	5
macaw	9.8	-84.6	3/25/10	86	11
macaw	16.1	-90.9	3/25/10	86	11
macaw	-0.5	-76.5	3/26/10	87	4
macaw	25.7	-80.3	3/26/10	87	4
macaw	10.4	-84.0	3/26/10	87	5
macaw	9.8	-84.6	3/26/10	87	11
macaw	9.8	-84.6	3/26/10	87	11
macaw	9.8	-84.6	3/26/10	87	11
macaw	8.9	-83.5	3/26/10	87	11
macaw	16.1	-90.9	3/26/10	87	11
macaw	10.4	-84.0	3/27/10	88	5
macaw	23.4	-105.9	3/27/10	88	7
macaw	23.4	-105.9	3/27/10	88	7
macaw	23.4	-105.9	3/27/10	88	7
macaw	-0.5	-76.5	3/27/10	88	9
macaw	-0.5	-76.5	3/27/10	88	9
macaw	16.1	-90.9	3/27/10	88	11
macaw	-4.3	-73.2	3/28/10	89	1
macaw	10.5	-66.9	3/28/10	89	1
macaw	10.5	-66.9	3/28/10	89	1
macaw	26.1	-80.1	3/28/10	89	4
macaw	10.4	-84.0	3/28/10	89	5
macaw	16.3	-90.9	3/28/10	89	11
macaw	21.5	-105.0	3/29/10	90	7
macaw	-0.6	-76.2	3/29/10	90	11
macaw	16.3	-90.8	3/29/10	90	11
macaw	-0.6	-76.2	3/30/10	91	1
macaw	-4.3	-73.3	3/31/10	92	1
macaw	10.4	-84.0	3/31/10	92	5
macaw	-4.3	-73.3	4/1/10	92	1
macaw	-0.6	-76.2	4/1/10	92	4
macaw	10.5	-84.1	4/1/10	92	5
macaw	10.4	-84.0	4/1/10	92	5
macaw	-19.5	-57.0	4/1/10	92	6
macaw	-20.5	-54.6	4/2/10	93	1
macaw	18.4	-66.1	4/2/10	93	1
macaw	18.4	-66.1	4/2/10	93	1
macaw	10.4	-84.0	4/2/10	93	5
macaw	-19.5	-57.0	4/2/10	93	6
macaw	-19.5	-57.0	4/2/10	93	8
macaw	9.8	-84.6	4/2/10	93	11
macaw	-19.5	-57.0	4/2/10	93	12
macaw	-19.5	-57.0	4/3/10	94	6
macaw	-19.5	-57.0	4/3/10	94	12
macaw	10.5	-83.5	4/4/10	95	5
macaw	-19.5	-57.0	4/4/10	95	6
macaw	-19.5	-57.0	4/4/10	95	8
macaw	8.4	-83.3	4/4/10	95	11
macaw	10.4	-84.0	4/5/10	96	5
macaw	-20.1	-56.0	4/5/10	96	6
macaw	-22.5	-42.8	4/5/10	96	6
macaw	-20.1	-56.0	4/5/10	96	12
macaw	-20.1	-56.0	4/6/10	97	6
macaw	-20.1	-56.0	4/6/10	97	10
macaw	9.7	-84.7	4/6/10	97	11
macaw	-20.1	-56.0	4/6/10	97	12
macaw	-20.1	-56.0	4/7/10	98	1
macaw	-20.1	-56.0	4/7/10	98	6
macaw	-20.1	-56.0	4/7/10	98	10
macaw	8.6	-83.2	4/7/10	98	11
macaw	9.8	-84.6	4/7/10	98	11
macaw	-20.1	-56.0	4/7/10	98	12
macaw	-20.1	-56.0	4/8/10	99	6
macaw	-20.1	-56.0	4/8/10	99	10
macaw	9.8	-84.6	4/8/10	99	11
macaw	-20.1	-56.0	4/8/10	99	12
macaw	9.8	-84.6	4/9/10	100	11
macaw	25.7	-80.3	4/10/10	101	1
macaw	10.4	-84.0	4/10/10	101	5
macaw	10.4	-84.0	4/10/10	101	5
macaw	10.4	-84.0	4/10/10	101	5
macaw	10.4	-84.0	4/10/10	101	5
macaw	10.4	-84.0	4/10/10	101	5
macaw	10.4	-84.0	4/10/10	101	5
macaw	23.1	-99.2	4/10/10	101	7
macaw	23.1	-99.2	4/10/10	101	7
macaw	9.8	-84.6	4/10/10	101	11
macaw	16.3	-90.9	4/10/10	101	11
macaw	16.3	-90.9	4/10/10	101	11
macaw	16.3	-90.8	4/10/10	101	11
macaw	16.3	-90.8	4/10/10	101	11
macaw	8.5	-83.3	4/11/10	102	11
macaw	16.3	-90.9	4/11/10	102	11
macaw	16.3	-90.9	4/11/10	102	11
macaw	-3.4	-72.6	4/11/10	102	11
macaw	-3.4	-72.6	4/12/10	103	4
macaw	10.4	-84.0	4/12/10	103	5
macaw	10.5	-83.5	4/12/10	103	5
macaw	10.5	-83.5	4/12/10	103	5
macaw	8.6	-83.5	4/12/10	103	11
macaw	16.7	-91.1	4/12/10	103	11
macaw	16.7	-91.1	4/12/10	103	11
macaw	-3.4	-72.6	4/12/10	103	11
macaw	25.8	-80.2	4/14/10	105	4
macaw	8.5	-83.6	4/14/10	105	11
macaw	25.7	-80.3	4/15/10	106	4
macaw	8.4	-83.5	4/16/10	107	11
macaw	6.8	-58.1	4/17/10	108	10
macaw	10.4	-72.2	4/18/10	109	8
macaw	10.4	-72.2	4/18/10	109	8
macaw	6.8	-58.1	4/18/10	109	10
macaw	6.5	-57.9	4/18/10	109	10
macaw	10.4	-72.2	4/18/10	109	11
macaw	18.4	-66.1	4/19/10	110	1
macaw	18.4	-66.1	4/19/10	110	1
macaw	6.8	-58.1	4/19/10	110	10
macaw	10.4	-84.0	4/20/10	111	5
macaw	4.7	-58.7	4/20/10	111	8
macaw	4.7	-58.7	4/20/10	111	10
macaw	4.7	-58.7	4/21/10	112	1
macaw	25.8	-80.2	4/21/10	112	4
macaw	10.4	-84.0	4/21/10	112	11
macaw	26.1	-80.1	4/22/10	113	4
macaw	4.7	-58.7	4/22/10	113	8
macaw	10.4	-84.0	4/23/10	114	5
macaw	4.1	-59.0	4/23/10	114	8
macaw	4.0	-59.1	4/23/10	114	10
macaw	9.7	-84.7	4/23/10	114	11
macaw	25.7	-80.3	4/24/10	115	4
macaw	10.5	-84.1	4/24/10	115	5
macaw	10.4	-84.0	4/24/10	115	5
macaw	25.7	-80.3	4/25/10	116	1
macaw	25.7	-80.3	4/25/10	116	1
macaw	25.7	-80.3	4/25/10	116	1
macaw	25.7	-80.3	4/25/10	116	4
macaw	10.4	-84.0	4/25/10	116	5
macaw	10.4	-84.0	4/25/10	116	5
macaw	25.7	-80.3	4/26/10	117	1
macaw	10.4	-84.0	4/26/10	117	11
macaw	10.4	-84.0	4/27/10	118	5
macaw	9.7	-84.6	4/27/10	118	11
macaw	10.5	-84.1	4/29/10	120	5
macaw	10.5	-84.1	4/29/10	120	11
macaw	18.4	-66.1	4/30/10	121	1
macaw	18.4	-66.1	4/30/10	121	1
macaw	10.5	-84.1	4/30/10	121	5
macaw	25.8	-80.2	5/1/10	123	4
macaw	10.4	-84.0	5/2/10	124	5
macaw	10.3	-84.0	5/2/10	124	5
macaw	10.3	-84.0	5/2/10	124	5
macaw	10.3	-84.0	5/2/10	124	5
macaw	10.3	-84.0	5/2/10	124	5
macaw	10.3	-84.0	5/2/10	124	5
macaw	10.3	-84.0	5/2/10	124	5
macaw	10.5	-84.1	5/3/10	125	5
macaw	11.1	-74.1	5/5/10	127	7
macaw	27.0	-109.0	5/5/10	127	7
macaw	25.7	-80.3	5/8/10	130	4
macaw	-17.9	-63.1	5/10/10	132	4
macaw	-12.6	-69.3	5/12/10	134	2
macaw	-12.6	-69.2	5/12/10	134	4
macaw	18.4	-66.1	5/14/10	136	1
macaw	-12.8	-69.3	5/15/10	137	2
macaw	-12.8	-69.3	5/15/10	137	4
macaw	-12.8	-69.3	5/15/10	137	9
macaw	-12.8	-69.3	5/16/10	138	2
macaw	-12.8	-69.3	5/16/10	138	4
macaw	-12.8	-69.3	5/16/10	138	9
macaw	18.4	-66.1	5/17/10	139	1
macaw	-12.8	-69.3	5/17/10	139	2
macaw	-12.8	-69.3	5/17/10	139	4
macaw	-12.8	-69.3	5/17/10	139	8
macaw	-12.8	-69.3	5/17/10	139	9
macaw	-18.1	-64.8	5/18/10	140	7
macaw	-12.8	-69.3	5/21/10	143	4
macaw	-9.6	-55.9	5/21/10	143	11
macaw	-9.6	-55.9	5/21/10	143	11
macaw	-9.6	-55.9	5/22/10	144	1
macaw	-9.6	-55.9	5/22/10	144	1
macaw	25.7	-80.2	5/22/10	144	1
macaw	-12.8	-69.4	5/22/10	144	2
macaw	-9.6	-55.9	5/22/10	144	4
macaw	-9.6	-55.9	5/22/10	144	4
macaw	-12.8	-69.4	5/22/10	144	4
macaw	25.7	-80.2	5/22/10	144	4
macaw	-9.6	-55.9	5/22/10	144	8
macaw	-9.6	-55.9	5/22/10	144	8
macaw	-12.8	-69.4	5/22/10	144	8
macaw	-12.8	-69.4	5/22/10	144	9
macaw	-12.8	-69.4	5/22/10	144	9
macaw	-9.6	-55.9	5/22/10	144	11
macaw	-9.6	-55.9	5/22/10	144	11
macaw	-12.8	-69.4	5/22/10	144	11
macaw	-12.8	-69.4	5/23/10	145	4
macaw	10.7	-84.2	5/23/10	145	5
macaw	-12.8	-69.4	5/23/10	145	9
macaw	10.7	-84.2	5/23/10	145	11
macaw	-12.8	-69.4	5/23/10	145	11
macaw	-12.8	-69.4	5/24/10	146	4
macaw	-12.8	-69.4	5/24/10	146	9
macaw	-12.8	-69.4	5/24/10	146	11
macaw	10.4	-84.0	5/25/10	147	5
macaw	10.4	-84.0	5/26/10	148	5
macaw	10.4	-84.0	5/26/10	148	5
macaw	10.4	-84.0	5/26/10	148	5
macaw	-0.5	-76.5	5/26/10	148	9
macaw	-13.1	-69.6	5/28/10	150	1
macaw	-13.0	-69.5	5/28/10	150	1
macaw	-13.1	-69.6	5/28/10	150	2
macaw	-12.9	-69.4	5/28/10	150	2
macaw	-13.1	-69.6	5/28/10	150	4
macaw	-13.0	-69.5	5/28/10	150	4
macaw	-12.9	-69.4	5/28/10	150	4
macaw	-13.0	-69.5	5/28/10	150	8
macaw	4.0	-73.5	5/28/10	150	9
macaw	-13.1	-69.6	5/28/10	150	9
macaw	-12.9	-69.4	5/28/10	150	9
macaw	-13.0	-69.5	5/28/10	150	11
macaw	-12.9	-69.4	5/29/10	151	8
macaw	-12.9	-69.4	5/29/10	151	9
macaw	-12.9	-69.4	5/29/10	151	9
macaw	23.6	-105.9	5/30/10	152	7
macaw	9.8	-84.6	5/30/10	152	11
macaw	9.8	-84.6	5/30/10	152	11
macaw	9.8	-84.6	5/30/10	152	11
macaw	9.8	-84.6	5/31/10	153	11
macaw	9.8	-84.6	5/31/10	153	11
macaw	9.8	-84.6	5/31/10	153	11
macaw	-17.4	-64.1	6/1/10	153	4
macaw	20.9	-105.4	6/1/10	153	7
macaw	-12.8	-69.3	6/2/10	154	4
macaw	25.7	-80.3	6/7/10	159	4
macaw	-12.5	-68.8	6/7/10	159	9
macaw	10.6	-85.3	6/8/10	160	11
macaw	-12.7	-68.7	6/9/10	161	1
macaw	-12.7	-68.7	6/9/10	161	4
macaw	-12.7	-68.7	6/9/10	161	8
macaw	-12.4	-68.7	6/9/10	161	9
macaw	10.3	-84.0	6/10/10	162	5
macaw	-12.7	-68.8	6/11/10	163	1
macaw	-12.7	-68.7	6/11/10	163	1
macaw	10.4	-84.1	6/12/10	164	5
macaw	10.6	-61.2	6/12/10	164	9
macaw	-12.8	-68.8	6/14/10	166	1
macaw	-12.8	-68.8	6/14/10	166	1
macaw	-12.8	-68.8	6/14/10	166	4
macaw	-12.8	-68.8	6/14/10	166	8
macaw	-12.8	-68.8	6/14/10	166	9
macaw	-12.8	-68.8	6/14/10	166	9
macaw	-12.8	-68.8	6/14/10	166	10
macaw	-13.0	-68.8	6/15/10	167	4
macaw	-12.9	-68.8	6/15/10	167	4
macaw	10.3	-84.0	6/15/10	167	5
macaw	-13.0	-68.8	6/15/10	167	8
macaw	-12.9	-68.8	6/15/10	167	8
macaw	-13.0	-68.8	6/15/10	167	9
macaw	-12.9	-68.8	6/15/10	167	9
macaw	-12.9	-68.8	6/15/10	167	10
macaw	-13.0	-68.8	6/15/10	167	11
macaw	-13.0	-68.8	6/16/10	168	1
macaw	-13.0	-68.8	6/16/10	168	4
macaw	20.3	-105.4	6/16/10	168	7
macaw	-13.0	-68.8	6/16/10	168	9
macaw	-13.0	-68.8	6/16/10	168	10
macaw	-13.0	-68.8	6/16/10	168	11
macaw	-13.0	-68.9	6/17/10	169	1
macaw	-13.0	-68.9	6/17/10	169	1
macaw	-13.0	-68.9	6/17/10	169	4
macaw	-13.0	-68.9	6/17/10	169	4
macaw	-13.0	-68.9	6/17/10	169	9
macaw	-13.0	-68.9	6/17/10	169	9
macaw	-13.0	-68.9	6/17/10	169	10
macaw	-13.0	-68.9	6/17/10	169	10
macaw	-13.0	-68.9	6/18/10	170	4
macaw	-13.0	-68.9	6/18/10	170	8
macaw	-13.0	-68.9	6/18/10	170	9
macaw	-13.0	-68.9	6/18/10	170	10
macaw	-12.9	-68.9	6/19/10	171	1
macaw	-12.9	-68.9	6/19/10	171	1
macaw	-12.9	-68.9	6/19/10	171	4
macaw	-12.9	-68.9	6/19/10	171	4
macaw	-12.9	-68.9	6/19/10	171	9
macaw	-12.9	-68.9	6/19/10	171	9
macaw	10.3	-84.0	6/20/10	172	5
macaw	-9.6	-55.9	6/21/10	173	4
macaw	-9.6	-55.9	6/21/10	173	8
macaw	-12.7	-68.7	6/22/10	174	1
macaw	-9.6	-55.9	6/22/10	174	1
macaw	-9.6	-55.9	6/22/10	174	4
macaw	20.6	-105.2	6/22/10	174	7
macaw	-12.7	-68.7	6/22/10	174	8
macaw	-9.6	-55.9	6/22/10	174	8
macaw	-12.7	-68.7	6/22/10	174	9
macaw	-12.7	-68.7	6/22/10	174	10
macaw	-9.6	-55.9	6/22/10	174	11
macaw	-9.6	-55.9	6/22/10	174	11
macaw	-12.7	-68.7	6/23/10	175	1
macaw	-12.7	-68.7	6/23/10	175	1
macaw	-9.6	-55.9	6/23/10	175	1
macaw	-12.7	-68.7	6/23/10	175	4
macaw	-9.6	-55.9	6/23/10	175	4
macaw	27.0	-108.8	6/23/10	175	7
macaw	-12.7	-68.7	6/23/10	175	9
macaw	9.8	-84.6	6/23/10	175	11
macaw	8.7	-83.5	6/24/10	176	11
macaw	-12.4	-68.7	6/24/10	176	11
macaw	27.0	-108.8	6/25/10	177	7
macaw	8.7	-83.5	6/25/10	177	11
macaw	-9.6	-55.9	6/26/10	178	1
macaw	-9.6	-55.9	6/26/10	178	4
macaw	-9.6	-55.9	6/26/10	178	8
macaw	9.8	-84.6	6/26/10	178	11
macaw	-9.6	-55.9	6/27/10	179	1
macaw	-9.6	-55.9	6/27/10	179	4
macaw	-12.7	-69.3	6/27/10	179	4
macaw	-12.7	-69.6	6/27/10	179	4
macaw	10.3	-84.0	6/27/10	179	5
macaw	11.0	-84.3	6/27/10	179	5
macaw	-15.1	-68.5	6/27/10	179	7
macaw	27.0	-108.9	6/27/10	179	7
macaw	27.0	-108.8	6/27/10	179	7
macaw	-9.6	-55.9	6/27/10	179	8
macaw	-9.6	-55.9	6/27/10	179	9
macaw	-12.7	-69.6	6/27/10	179	9
macaw	-12.7	-69.3	6/27/10	179	9
macaw	-9.6	-55.9	6/28/10	180	1
macaw	27.0	-108.8	6/28/10	180	7
macaw	-9.6	-55.9	6/28/10	180	8
macaw	-9.6	-55.9	6/28/10	180	11
macaw	8.7	-83.6	6/28/10	180	11
macaw	9.8	-84.6	6/29/10	181	11
macaw	8.7	-83.6	6/29/10	181	11
macaw	9.8	-84.6	6/29/10	181	11
macaw	9.8	-84.6	6/29/10	181	11
macaw	-9.6	-55.9	6/30/10	182	1
macaw	-0.5	-76.5	6/30/10	182	1
macaw	-0.5	-76.5	6/30/10	182	4
macaw	27.0	-108.8	6/30/10	182	7
macaw	-9.6	-55.9	6/30/10	182	8
macaw	-9.6	-55.9	6/30/10	182	9
macaw	-0.5	-76.5	6/30/10	182	9
macaw	-9.6	-55.9	6/30/10	182	11
macaw	9.7	-84.7	6/30/10	182	11
