COMMON NAME,LATITUDE,LONGITUDE,OBSERVATION DATE,SERIAL DATE,1=Black Kite // 2=Lesser Nighthawk
kite,35.3,-116.1,5/27/07,149,2
kite,35.3,-116.1,5/26/07,148,2
kite,35.3,-116.1,5/27/07,149,2
kite,35.3,-116.1,5/26/07,148,2
kite,35.3,-116.1,5/26/07,148,2
kite,35.3,-116.1,5/27/07,149,2
kite,35.3,-116.1,5/27/07,149,2
kite,35.3,-115.2,6/9/07,161,2
kite,35.1,-116.1,8/14/07,227,2
kite,34.1,-114.4,8/26/07,239,2
kite,35.1,-116.1,8/14/07,227,2
kite,35.1,-116.1,8/14/07,227,2
kite,34.9,-117.0,9/2/07,246,2
kite,34.9,-117.0,9/2/07,246,2
kite,35.2,-115.6,4/30/08,121,2
kite,34.4,-114.6,4/26/08,117,2
kite,34.4,-114.6,4/28/08,119,2
kite,34.4,-114.6,4/29/08,120,2
kite,35.1,-116.1,4/26/08,117,2
kite,34.1,-114.5,4/22/08,113,2
kite,34.3,-116.6,5/15/08,137,2
kite,34.3,-116.6,5/16/08,138,2
kite,34.4,-114.6,5/11/08,133,2
kite,34.4,-114.6,5/6/08,128,2
kite,34.5,-114.5,5/10/08,132,2
kite,35.1,-116.1,6/7/08,159,2
kite,35.3,-116.1,6/7/08,159,2
kite,34.2,-117.3,8/17/08,230,2
kite,34.9,-117.0,8/17/08,230,2
kite,34.9,-117.0,8/17/08,230,2
kite,35.3,-116.1,9/27/08,271,2
kite,35.1,-116.1,9/27/08,271,2
kite,34.9,-117.0,10/1/08,275,2
kite,35.2,-115.6,3/27/09,88,2
kite,35.2,-115.6,3/27/09,88,2
kite,34.1,-114.4,5/2/09,124,2
kite,35.1,-116.1,5/30/09,152,2
kite,35.1,-116.1,5/30/09,152,2
kite,35.1,-116.1,5/23/09,145,2
kite,34.9,-117.2,6/3/09,155,2
kite,34.7,-114.5,6/20/09,172,2
kite,34.8,-115.2,6/13/09,165,2
kite,35.3,-116.1,7/19/09,202,2
kite,35.5,-115.4,7/9/09,192,2
kite,35.1,-116.1,8/1/09,214,2
kite,35.3,-116.1,9/11/09,255,2
kite,34.2,-114.2,9/18/09,262,2
kite,34.2,-114.2,9/18/09,262,2
kite,34.2,-114.2,9/18/09,262,2
kite,34.2,-114.2,9/18/09,262,2
kite,34.1,-117.1,3/30/10,91,2
kite,34.5,-117.3,4/1/10,92,2
kite,34.1,-117.1,4/13/10,104,2
kite,34.1,-117.1,4/6/10,97,2
kite,35.2,-115.6,5/22/10,144,2
kite,34.1,-114.4,5/2/10,124,2
kite,34.1,-114.4,5/2/10,124,2
kite,35.1,-116.1,5/19/10,141,2
kite,34.2,-114.3,5/1/10,123,2
kite,34.1,-117.1,6/13/10,165,2
kite,34.3,-116.7,6/9/10,161,2
kite,34.3,-116.7,6/9/10,161,2
kite,34.3,-116.7,6/2/10,154,2
kite,34.3,-116.7,6/22/10,174,2
kite,34.2,-117.4,7/14/10,197,2
kite,34.3,-116.8,7/10/10,193,2
kite,35.5,-115.3,7/2/10,185,2
kite,35.3,-116.1,7/25/10,208,2
kite,35.3,-116.1,7/25/10,208,2
kite,34.5,-117.3,7/14/10,197,2
kite,35.3,-116.1,7/16/10,199,2
kite,34.3,-114.2,8/6/10,219,2
kite,35.0,-117.3,8/1/10,214,2
kite,34.9,-116.8,8/3/10,216,2
kite,34.1,-114.4,8/5/10,218,2
kite,34.1,-114.4,8/6/10,219,2
kite,34.1,-114.4,8/6/10,219,2
kite,34.1,-117.1,9/9/10,253,2
kite,34.3,-114.2,9/18/10,262,2
kite,34.3,-114.2,9/18/10,262,2
kite,34.3,-114.2,9/18/10,262,2
kite,34.3,-114.2,9/18/10,262,2
kite,34.3,-114.2,9/18/10,262,2
kite,34.1,-117.1,9/24/10,268,2
kite,34.3,-114.2,9/18/10,262,2
kite,34.1,-117.1,9/29/10,273,2
kite,34.1,-117.1,10/11/10,285,2
kite,34.1,-117.1,10/13/10,287,2
kite,34.1,-117.1,10/18/10,292,2
kite,34.1,-117.1,10/16/10,290,2
kite,34.1,-117.1,3/31/11,92,2
kite,34.1,-114.4,4/16/11,107,2
kite,34.7,-114.5,4/15/11,106,2
kite,34.5,-117.2,4/15/11,106,2
kite,34.1,-117.1,4/23/11,114,2
kite,34.1,-116.0,4/30/11,121,2
kite,34.5,-117.3,5/6/11,128,2
kite,34.1,-117.7,5/21/11,143,2
kite,35.1,-116.1,5/29/11,151,2
kite,35.1,-116.1,5/29/11,151,2
kite,35.1,-116.1,5/29/11,151,2
kite,34.1,-116.4,5/2/11,124,2
kite,34.1,-117.7,5/21/11,143,2
kite,35.3,-116.1,6/4/11,156,2
kite,35.1,-115.2,6/12/11,164,2
kite,35.3,-116.1,6/11/11,163,2
kite,34.1,-116.0,6/20/11,172,2
kite,35.3,-116.1,6/4/11,156,2
kite,35.3,-116.1,7/2/11,185,2
kite,35.5,-115.6,7/12/11,195,2
kite,35.0,-117.3,7/10/11,193,2
kite,35.0,-117.3,7/27/11,210,2
kite,34.1,-114.4,7/20/11,203,2
kite,34.1,-117.1,7/23/11,206,2
kite,34.1,-117.1,7/23/11,206,2
kite,34.5,-117.3,7/4/11,187,2
kite,34.2,-114.3,7/9/11,192,2
kite,34.2,-114.3,7/15/11,198,2
kite,34.1,-114.3,7/21/11,204,2
kite,35.0,-117.3,7/28/11,211,2
kite,34.5,-114.4,8/11/11,224,2
kite,35.3,-116.1,9/7/11,251,2
kite,34.1,-117.7,10/8/11,282,2
kite,34.2,-117.3,3/2/12,63,2
kite,34.1,-117.1,4/15/12,106,2
kite,34.1,-114.5,4/21/12,112,2
kite,34.1,-114.5,4/21/12,112,2
kite,34.4,-114.6,4/30/12,121,2
kite,34.4,-114.6,4/30/12,121,2
kite,34.1,-116.6,4/21/12,112,2
kite,34.0,-116.6,4/22/12,113,2
kite,34.1,-116.6,4/21/12,112,2
kite,35.5,-115.3,4/29/12,120,2
kite,34.1,-117.4,5/1/12,123,2
kite,34.8,-117.2,5/26/12,148,2
kite,34.8,-117.2,5/26/12,148,2
kite,34.1,-117.4,5/2/12,124,2
kite,34.5,-114.4,5/5/12,127,2
kite,34.5,-114.4,5/5/12,127,2
kite,35.6,-115.7,5/10/12,132,2
kite,34.8,-117.2,5/26/12,148,2
kite,34.1,-117.4,5/1/12,123,2
kite,34.8,-117.2,5/26/12,148,2
kite,35.5,-115.3,5/28/12,150,2
kite,35.1,-116.1,6/2/12,154,2
kite,35.1,-116.1,6/2/12,154,2
kite,35.1,-116.1,6/2/12,154,2
kite,35.1,-116.1,6/2/12,154,2
kite,34.3,-116.7,6/22/12,174,2
kite,34.3,-116.7,6/9/12,161,2
kite,34.3,-117.3,6/27/12,179,2
kite,34.2,-114.2,7/20/12,203,2
kite,34.5,-117.3,7/7/12,190,2
kite,34.5,-117.3,7/7/12,190,2
kite,34.5,-117.3,7/7/12,190,2
kite,34.3,-116.7,7/10/12,193,2
kite,35.0,-117.3,7/30/12,213,2
kite,34.2,-114.2,8/5/12,218,2
kite,34.2,-114.2,8/5/12,218,2
kite,34.2,-116.1,8/31/12,244,2
kite,35.3,-116.1,9/8/12,252,2
kite,32.8,-117.2,4/2/71,93,2
kite,33.0,-117.2,7/2/71,185,2
kite,32.9,-116.4,7/6/74,189,2
kite,32.6,-117.1,5/5/79,127,2
kite,32.8,-117.1,6/14/85,166,2
kite,33.0,-117.3,7/31/85,214,2
kite,33.1,-116.1,4/15/87,106,2
kite,33.1,-116.4,5/23/92,145,2
kite,32.7,-117.0,8/26/99,239,2
kite,33.3,-117.4,5/20/00,142,2
kite,33.4,-117.6,8/2/01,215,2
kite,32.9,-117.3,5/2/02,124,2
kite,32.7,-117.2,9/18/03,262,2
kite,33.3,-116.4,6/14/04,166,2
kite,33.3,-116.4,6/14/04,166,2
kite,33.2,-116.6,4/15/05,106,2
kite,33.2,-116.6,4/15/05,106,2
kite,33.3,-116.4,5/1/05,123,2
kite,32.9,-117.3,7/28/05,211,2
kite,33.3,-116.4,4/28/06,119,2
kite,33.1,-116.3,4/29/06,120,2
kite,33.3,-116.3,4/13/06,104,2
kite,33.3,-116.3,4/13/06,104,2
kite,33.2,-116.4,5/16/06,138,2
kite,32.9,-116.4,6/22/06,174,2
kite,33.1,-116.5,7/13/06,196,2
kite,33.3,-116.3,3/15/07,76,2
kite,32.7,-116.3,5/27/07,149,2
kite,33.3,-116.4,7/17/07,200,2
kite,33.3,-116.4,7/18/07,201,2
kite,32.6,-117.1,9/21/07,265,2
kite,33.2,-116.4,5/4/08,126,2
kite,33.2,-116.4,6/15/08,167,2
kite,33.3,-116.4,6/28/08,180,2
kite,32.9,-117.0,7/26/08,209,2
kite,32.8,-117.1,7/10/08,193,2
kite,33.2,-116.4,4/25/09,116,2
kite,32.8,-117.1,4/23/09,114,2
kite,32.7,-117.2,5/27/09,149,2
kite,33.2,-116.4,5/11/09,133,2
kite,32.8,-116.5,5/31/09,153,2
kite,33.2,-116.4,5/5/09,127,2
kite,32.8,-117.0,5/30/09,152,2
kite,32.8,-116.5,5/31/09,153,2
kite,32.8,-117.1,5/5/09,127,2
kite,33.2,-116.4,5/15/09,137,2
kite,32.9,-116.8,6/14/09,166,2
kite,33.3,-116.4,6/27/09,179,2
kite,33.2,-116.4,6/27/09,179,2
kite,33.2,-116.4,6/27/09,179,2
kite,33.3,-116.4,6/27/09,179,2
kite,32.8,-117.0,7/21/09,204,2
kite,33.4,-116.8,8/14/09,227,2
kite,33.1,-116.5,8/30/09,243,2
kite,32.6,-117.1,8/30/09,243,2
kite,32.9,-117.2,3/5/10,66,2
kite,32.8,-117.1,4/9/10,100,2
kite,32.8,-117.1,4/10/10,101,2
kite,33.2,-116.4,4/17/10,108,2
kite,32.6,-116.2,4/25/10,116,2
kite,32.8,-117.1,4/10/10,101,2
kite,33.2,-116.4,4/8/10,99,2
kite,32.8,-117.1,4/8/10,99,2
kite,33.2,-116.4,4/24/10,115,2
kite,32.8,-117.1,4/22/10,113,2
kite,32.8,-117.0,5/8/10,130,2
kite,32.8,-117.1,5/3/10,125,2
kite,32.9,-117.3,5/21/10,143,2
kite,32.9,-117.3,5/21/10,143,2
kite,32.9,-117.3,5/21/10,143,2
kite,32.8,-117.0,6/8/10,160,2
kite,33.1,-116.5,6/16/10,168,2
kite,32.8,-117.1,7/25/10,208,2
kite,32.8,-116.4,7/6/10,189,2
kite,32.8,-117.1,7/18/10,201,2
kite,32.8,-117.1,7/17/10,200,2
kite,32.8,-117.1,7/25/10,208,2
kite,32.8,-116.4,7/6/10,189,2
kite,32.8,-117.1,7/10/10,193,2
kite,32.8,-117.1,7/25/10,208,2
kite,32.7,-116.9,9/25/10,269,2
kite,33.1,-117.3,9/6/10,250,2
kite,32.8,-117.1,3/30/11,91,2
kite,32.8,-117.1,3/30/11,91,2
kite,33.3,-116.3,4/11/11,102,2
kite,32.9,-117.0,4/8/11,99,2
kite,33.3,-116.4,4/10/11,101,2
kite,33.3,-116.4,4/10/11,101,2
kite,32.8,-117.1,5/11/11,133,2
kite,32.9,-117.0,5/20/11,142,2
kite,32.8,-117.2,5/3/11,125,2
kite,32.8,-117.1,6/6/11,158,2
kite,33.2,-117.3,6/21/11,173,2
kite,32.8,-117.1,6/9/11,161,2
kite,32.8,-117.2,7/11/11,194,2
kite,32.9,-117.0,7/6/11,189,2
kite,33.1,-116.1,7/6/11,189,2
kite,33.2,-116.6,8/6/11,219,2
kite,32.7,-116.9,9/3/11,247,2
kite,32.9,-116.9,9/11/11,255,2
kite,33.1,-117.3,9/11/11,255,2
kite,32.8,-117.1,3/21/12,82,2
kite,33.3,-116.3,3/23/12,84,2
kite,32.8,-117.1,4/1/12,92,2
kite,33.2,-116.4,4/21/12,112,2
kite,33.2,-117.4,4/23/12,114,2
kite,32.8,-117.1,4/24/12,115,2
kite,32.8,-117.0,4/29/12,120,2
kite,32.8,-117.1,5/14/12,136,2
kite,32.8,-117.1,5/16/12,138,2
kite,33.3,-117.3,5/16/12,138,2
kite,32.8,-117.1,5/19/12,141,2
kite,32.8,-117.1,5/21/12,143,2
kite,33.2,-116.4,5/23/12,145,2
kite,32.6,-116.4,5/22/12,144,2
kite,32.8,-117.1,5/15/12,137,2
kite,32.8,-117.1,5/17/12,139,2
kite,32.8,-117.1,5/18/12,140,2
kite,32.8,-117.1,5/18/12,140,2
kite,32.8,-117.1,5/22/12,144,2
kite,33.2,-116.4,5/27/12,149,2
kite,32.8,-117.1,6/4/12,156,2
kite,33.3,-117.3,6/1/12,153,2
kite,33.2,-116.4,6/10/12,162,2
kite,32.8,-117.1,6/30/12,182,2
kite,32.8,-117.1,6/30/12,182,2
kite,32.6,-116.2,7/14/12,197,2
kite,32.8,-117.1,7/1/12,184,2
kite,32.8,-117.1,7/1/12,184,2
kite,32.6,-116.2,7/22/12,205,2
kite,33.2,-117.3,8/15/12,228,2
kite,33.4,-117.2,8/3/12,216,2
kite,32.7,-117.2,8/18/12,231,2
kite,32.6,-117.1,8/25/12,238,2
kite,32.8,-116.9,9/5/12,249,2
kite,32.8,-116.8,9/9/12,253,2
kite,37.6,-121.4,5/7/95,129,2
kite,37.6,-121.4,5/10/97,132,2
kite,37.6,-121.4,5/10/97,132,2
kite,37.6,-121.4,5/17/97,139,2
kite,37.6,-121.4,6/21/97,173,2
kite,37.6,-121.4,5/9/98,131,2
kite,37.6,-121.4,5/9/98,131,2
kite,38.2,-121.0,9/20/98,264,2
kite,38.1,-121.4,5/21/00,143,2
kite,37.6,-121.4,8/8/00,221,2
kite,37.6,-121.4,4/1/01,92,2
kite,37.6,-121.4,7/11/05,194,2
kite,37.6,-121.4,6/8/08,160,2
kite,37.6,-121.3,6/11/10,163,2
kite,37.6,-121.4,6/1/11,153,2
kite,38.0,-121.0,6/27/11,179,2
kite,38.0,-121.0,6/27/11,179,2
kite,38.0,-121.0,6/27/11,179,2
kite,38.0,-120.9,6/25/11,177,2
kite,38.0,-121.0,6/25/11,177,2
kite,38.0,-120.9,6/25/11,177,2
kite,37.6,-121.4,6/1/12,153,2
kite,35.6,-120.3,4/15/86,106,2
kite,34.9,-119.5,5/19/06,141,2
kite,34.9,-119.5,5/7/06,129,2
kite,34.9,-119.5,5/19/06,141,2
kite,35.8,-120.3,6/9/07,161,2
kite,35.0,-119.5,6/25/07,177,2
kite,35.2,-119.8,5/18/08,140,2
kite,35.0,-119.5,4/14/09,105,2
kite,35.4,-120.2,4/20/09,111,2
kite,35.0,-119.5,5/11/09,133,2
kite,35.0,-119.5,4/26/10,117,2
kite,35.2,-119.8,4/25/10,116,2
kite,35.0,-119.5,4/24/10,115,2
kite,35.0,-119.5,4/22/10,113,2
kite,35.0,-119.5,4/23/10,114,2
kite,35.0,-119.5,5/5/10,127,2
kite,35.0,-119.5,5/5/10,127,2
kite,35.0,-119.5,5/9/11,131,2
kite,37.2,-122.3,8/4/09,217,2
kite,33.5,-119.0,5/20/73,142,2
kite,33.5,-119.0,5/31/74,153,2
kite,34.4,-119.9,10/18/76,292,2
kite,34.9,-120.4,5/24/92,146,2
kite,34.9,-119.5,5/31/08,153,2
kite,34.9,-119.5,5/3/09,125,2
kite,34.4,-119.9,9/17/09,261,2
kite,34.9,-120.4,4/27/12,118,2
kite,37.4,-122.1,9/15/86,259,2
kite,37.1,-121.9,4/26/88,117,2
kite,37.0,-122.0,10/6/95,280,2
kite,37.2,-122.2,9/4/08,248,2
kite,37.0,-121.9,5/11/11,133,2
kite,40.4,-122.3,5/29/07,151,2
kite,38.8,-122.9,5/9/70,131,2
kite,37.9,-120.8,6/5/91,157,2
kite,37.9,-120.8,6/2/91,154,2
kite,37.8,-120.6,5/18/03,140,2
kite,37.9,-120.8,5/24/03,146,2
kite,37.7,-120.5,5/5/12,127,2
kite,39.3,-121.7,8/30/73,243,2
kite,39.2,-121.9,5/30/76,152,2
kite,39.2,-121.8,8/2/80,215,2
kite,39.2,-121.9,7/31/89,214,2
kite,39.2,-121.8,7/26/03,209,2
kite,39.2,-121.8,6/14/06,166,2
kite,39.2,-121.8,5/26/08,148,2
kite,38.9,-121.6,8/13/10,226,2
kite,39.2,-121.7,5/10/12,132,2
kite,39.8,-122.4,7/21/90,204,2
kite,39.8,-122.4,6/28/92,180,2
kite,39.8,-122.4,7/26/92,209,2
kite,39.8,-122.4,9/23/05,267,2
kite,39.9,-122.3,9/23/05,267,2
kite,39.8,-122.4,9/25/07,269,2
kite,39.9,-122.3,7/6/08,189,2
kite,39.8,-122.4,5/3/09,125,2
kite,39.8,-122.4,5/2/09,124,2
kite,39.8,-122.4,7/21/09,204,2
kite,39.8,-122.4,7/24/09,207,2
kite,39.8,-122.4,7/25/09,208,2
kite,39.8,-122.3,5/10/10,132,2
kite,40.1,-122.1,7/26/10,209,2
kite,39.8,-122.3,4/15/12,106,2
kite,40.1,-122.1,8/7/12,220,2
kite,36.1,-118.2,7/11/92,194,2
kite,36.3,-119.1,6/6/03,158,2
kite,35.9,-119.5,9/15/03,259,2
kite,35.9,-119.5,9/23/06,267,2
kite,35.9,-119.4,5/25/08,147,2
kite,36.1,-119.5,5/2/09,124,2
kite,36.1,-119.5,5/2/09,124,2
kite,36.1,-119.5,5/7/09,129,2
kite,36.1,-119.5,4/16/10,107,2
kite,35.9,-119.5,6/21/11,173,2
kite,36.2,-119.2,8/30/11,243,2
kite,35.9,-119.4,10/2/11,276,2
kite,35.8,-119.5,4/16/12,107,2
kite,35.8,-119.5,5/21/12,143,2
kite,35.8,-119.5,5/17/12,139,2
kite,35.8,-119.5,6/21/12,173,2
kite,35.8,-119.5,7/20/12,203,2
kite,35.8,-119.5,7/10/12,193,2
kite,37.8,-120.6,5/18/03,140,2
kite,37.8,-120.5,6/23/06,175,2
kite,37.8,-120.5,6/23/06,175,2
kite,34.2,-118.9,9/17/83,261,2
kite,34.8,-119.4,4/24/04,115,2
kite,34.4,-118.8,4/16/04,107,2
kite,34.8,-119.4,4/28/06,119,2
kite,34.3,-119.3,3/25/07,86,2
kite,34.8,-119.4,4/28/07,119,2
kite,34.3,-119.2,4/26/09,117,2
kite,34.3,-119.2,4/26/09,117,2
kite,34.3,-119.2,7/14/10,197,2
kite,34.2,-119.2,9/8/10,252,2
kite,33.0,-120.6,10/3/10,277,2
kite,33.0,-120.6,10/3/10,277,2
kite,33.0,-120.6,10/3/10,277,2
kite,33.0,-120.6,10/3/10,277,2
kite,33.0,-120.6,10/3/10,277,2
kite,33.0,-120.6,10/3/10,277,2
kite,33.0,-120.6,10/3/10,277,2
kite,33.0,-120.6,10/3/10,277,2
kite,33.0,-120.6,10/3/10,277,2
kite,34.4,-119.0,5/26/11,148,2
kite,34.4,-119.0,5/26/11,148,2
kite,34.4,-119.0,5/26/11,148,2
kite,34.4,-119.0,5/26/11,148,2
kite,34.4,-119.0,5/26/11,148,2
kite,34.3,-119.1,6/3/11,155,2
kite,34.3,-119.1,6/3/11,155,2
kite,34.3,-119.2,6/8/11,160,2
kite,34.4,-119.0,6/17/11,169,2
kite,34.3,-119.2,6/8/11,160,2
kite,34.4,-119.0,6/17/11,169,2
kite,34.3,-119.2,6/8/11,160,2
kite,34.4,-119.0,6/17/11,169,2
kite,34.3,-119.2,7/4/11,187,2
kite,34.3,-119.2,7/26/11,209,2
kite,34.3,-119.2,5/6/12,128,2
kite,34.4,-118.9,7/12/12,195,2
kite,34.4,-118.9,7/29/12,212,2
kite,34.3,-119.2,8/7/12,220,2
kite,34.4,-118.9,8/10/12,223,2
kite,38.9,-122.3,4/24/99,115,2
kite,38.7,-122.0,4/24/00,115,2
kite,38.7,-122.0,5/9/04,131,2
kite,38.7,-121.9,8/8/10,221,2
kite,38.9,-122.2,4/18/11,109,2
kite,38.7,-121.9,6/24/11,176,2
kite,38.7,-122.0,8/15/11,228,2
kite,38.7,-122.0,4/23/12,114,2
kite,38.7,-122.0,4/23/12,114,2
kite,38.7,-122.0,4/11/12,102,2
kite,38.8,-121.8,4/6/12,97,2
kite,38.7,-122.0,7/11/12,194,2
kite,37.6,-102.5,5/28/90,150,2
kite,37.6,-102.5,5/19/95,141,2
kite,37.6,-102.5,5/19/95,141,2
kite,37.6,-102.5,7/25/95,208,2
kite,37.1,-103.1,8/22/97,235,2
kite,37.1,-103.1,8/21/97,234,2
kite,37.1,-103.1,8/22/97,235,2
kite,40.0,-105.2,5/30/10,152,2
kite,39.0,-103.0,5/7/10,129,2
kite,39.4,-104.8,9/10/10,254,2
kite,38.3,-102.7,5/3/03,125,2
kite,40.6,-105.1,6/1/95,153,2
kite,40.6,-105.0,9/10/95,254,2
kite,40.6,-105.1,9/10/95,254,2
kite,40.6,-105.1,5/28/97,150,2
kite,37.2,-104.5,6/11/08,163,2
kite,39.1,-108.5,5/24/91,146,2
kite,39.1,-108.5,5/24/91,146,2
kite,39.3,-108.8,7/6/92,189,2
kite,39.1,-108.6,6/8/98,160,2
kite,39.1,-108.5,6/11/98,163,2
kite,38.3,-108.6,9/3/06,247,2
kite,38.3,-108.6,9/15/06,259,2
kite,38.1,-103.6,5/12/97,134,2
kite,38.1,-102.6,5/9/97,131,2
kite,38.1,-102.6,5/8/97,130,2
kite,28.8,-80.8,11/15/02,320,2
kite,26.1,-80.2,12/22/00,357,2
kite,26.1,-81.7,1/15/03,15,2
kite,30.5,-81.6,12/26/09,361,2
kite,29.9,-84.3,11/30/04,335,2
kite,29.7,-84.9,4/28/07,119,2
kite,28.9,-81.6,10/12/09,286,2
kite,29.2,-83.0,12/28/01,363,2
kite,25.3,-80.8,1/9/81,9,2
kite,25.3,-80.8,1/9/81,9,2
kite,25.3,-80.8,1/2/01,2,2
kite,25.3,-80.8,1/5/01,5,2
kite,25.4,-80.7,2/12/05,42,2
kite,25.4,-80.6,11/13/05,318,2
kite,25.3,-80.8,12/20/05,355,2
kite,25.4,-80.6,12/3/05,338,2
kite,25.4,-80.6,12/3/05,338,2
kite,25.3,-80.8,12/18/06,353,2
kite,25.4,-80.8,11/23/07,328,2
kite,25.4,-80.6,3/7/08,68,2
kite,25.6,-80.3,10/26/08,300,2
kite,25.4,-80.6,11/14/08,319,2
kite,25.4,-80.6,11/22/08,327,2
kite,25.5,-80.3,11/28/08,333,2
kite,25.4,-80.6,11/29/08,334,2
kite,25.5,-80.3,1/11/09,11,2
kite,25.5,-80.3,1/11/09,11,2
kite,25.4,-80.6,1/1/09,1,2
kite,25.5,-80.3,1/7/09,7,2
kite,25.6,-80.4,1/29/09,29,2
kite,25.4,-80.6,11/7/09,312,2
kite,25.4,-80.6,12/30/09,365,2
kite,25.4,-80.6,1/14/10,14,2
kite,25.4,-80.6,1/5/10,5,2
kite,25.4,-80.6,1/15/10,15,2
kite,25.4,-80.6,1/15/10,15,2
kite,25.4,-80.6,1/15/10,15,2
kite,25.3,-80.5,1/17/10,17,2
kite,25.3,-80.5,1/17/10,17,2
kite,25.4,-80.6,1/18/10,18,2
kite,25.3,-80.5,1/17/10,17,2
kite,25.4,-80.6,1/31/10,31,2
kite,25.5,-80.3,1/12/10,12,2
kite,25.4,-80.6,1/23/10,23,2
kite,25.4,-80.6,11/12/10,317,2
kite,25.5,-80.3,1/1/11,1,2
kite,25.5,-80.3,1/2/11,2,2
kite,25.5,-80.3,1/1/11,1,2
kite,25.4,-80.6,1/3/11,3,2
kite,25.4,-80.6,1/3/11,3,2
kite,25.4,-80.6,1/5/11,5,2
kite,25.4,-80.6,1/5/11,5,2
kite,25.5,-80.3,1/29/11,29,2
kite,25.4,-80.6,1/3/11,3,2
kite,25.4,-80.6,1/5/11,5,2
kite,25.5,-80.3,1/30/11,30,2
kite,25.4,-80.6,1/26/11,26,2
kite,25.4,-80.6,2/1/11,31,2
kite,25.4,-80.6,2/1/11,31,2
kite,25.4,-80.6,2/1/11,31,2
kite,25.4,-80.6,3/25/11,86,2
kite,25.4,-80.6,4/21/11,112,2
kite,25.4,-80.6,1/16/12,16,2
kite,25.4,-80.6,1/15/12,15,2
kite,25.3,-80.8,1/15/12,15,2
kite,25.4,-80.6,4/19/12,110,2
kite,25.4,-80.6,11/23/12,328,2
kite,25.4,-80.6,11/21/12,326,2
kite,24.6,-82.9,5/7/88,129,2
kite,24.6,-82.9,5/6/88,128,2
kite,25.1,-80.9,12/30/93,365,2
kite,25.1,-80.9,2/13/94,43,2
kite,25.1,-80.9,2/12/94,42,2
kite,25.1,-80.9,2/17/95,47,2
kite,25.1,-80.9,1/1/99,1,2
kite,25.1,-80.9,1/26/00,26,2
kite,25.1,-80.9,1/25/00,25,2
kite,24.6,-82.9,5/7/00,129,2
kite,25.1,-80.9,1/21/01,21,2
kite,25.1,-81.0,1/8/01,8,2
kite,25.2,-80.9,2/6/01,36,2
kite,25.1,-80.9,2/11/02,41,2
kite,25.1,-80.9,1/1/03,1,2
kite,25.1,-80.9,1/21/03,21,2
kite,25.1,-80.9,1/16/03,16,2
kite,25.1,-80.9,1/15/03,15,2
kite,25.1,-80.9,1/16/03,16,2
kite,25.1,-80.9,1/17/03,17,2
kite,25.1,-80.9,1/1/04,1,2
kite,24.6,-82.9,4/18/05,109,2
kite,24.6,-82.9,4/18/05,109,2
kite,24.6,-82.9,4/14/05,105,2
kite,25.1,-80.9,3/4/07,65,2
kite,25.1,-80.9,3/5/07,66,2
kite,25.1,-80.9,12/30/07,365,2
kite,25.1,-80.9,4/2/08,93,2
kite,25.1,-80.9,12/30/08,365,2
kite,25.1,-80.9,1/11/09,11,2
kite,25.1,-80.9,1/11/09,11,2
kite,25.1,-80.9,1/10/09,10,2
kite,25.1,-80.9,12/5/09,340,2
kite,25.1,-80.9,12/3/09,338,2
kite,25.1,-80.9,12/6/09,341,2
kite,25.1,-80.9,1/29/10,29,2
kite,25.1,-80.9,1/31/10,31,2
kite,25.1,-80.9,12/8/10,343,2
kite,24.7,-81.0,10/1/11,275,2
kite,25.1,-80.9,1/8/12,8,2
kite,25.1,-80.9,2/2/12,32,2
kite,25.1,-80.9,2/2/12,32,2
kite,25.1,-80.9,2/2/12,32,2
kite,24.7,-81.4,11/27/12,332,2
kite,25.1,-80.9,11/22/12,327,2
kite,25.2,-80.9,11/30/12,335,2
kite,28.7,-81.6,12/21/01,356,2
kite,28.7,-81.6,12/21/01,356,2
kite,28.7,-81.6,12/21/01,356,2
kite,26.5,-80.3,12/22/85,357,2
kite,26.5,-80.3,1/13/01,13,2
kite,26.5,-80.2,11/11/11,316,2
kite,27.6,-82.7,11/13/92,318,2
kite,27.6,-82.7,11/14/92,319,2
kite,27.8,-82.8,11/18/08,323,2
kite,28.0,-82.7,11/20/09,325,2
kite,30.1,-84.1,11/4/04,309,2
kite,37.0,-101.9,4/30/99,121,2
kite,37.0,-101.9,9/1/02,245,2
kite,37.1,-101.9,9/1/02,245,2
kite,29.8,-93.7,4/19/80,110,2
kite,29.8,-93.7,4/20/80,111,2
kite,29.8,-93.3,4/23/83,114,2
kite,29.8,-93.3,4/23/83,114,2
kite,29.8,-93.3,4/29/84,120,2
kite,29.8,-93.3,4/28/84,119,2
kite,29.8,-93.3,4/26/87,117,2
kite,29.8,-93.3,12/17/88,352,2
kite,29.8,-93.3,12/17/88,352,2
kite,29.8,-93.3,12/15/06,350,2
kite,29.8,-93.5,11/22/07,327,2
kite,29.8,-93.5,11/22/07,327,2
kite,29.9,-93.1,4/5/09,96,2
kite,29.8,-93.6,4/10/09,101,2
kite,29.8,-93.6,4/24/10,115,2
kite,29.8,-93.3,4/24/10,115,2
kite,29.8,-93.3,4/25/10,116,2
kite,29.8,-93.6,4/24/10,115,2
kite,29.8,-93.3,4/25/10,116,2
kite,29.8,-93.6,4/24/10,115,2
kite,29.8,-93.6,4/24/10,115,2
kite,29.8,-93.5,4/24/10,115,2
kite,29.8,-93.3,4/25/10,116,2
kite,29.8,-93.3,4/25/10,116,2
